#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1414    0.72815E+03   -0.63506E+02    0.11250E-08   -0.63506E+02    0.21381E+02   -0.18036E-09    0.11250E-08   -0.18036E-09    0.12669E-14
  1415    0.72993E+03   -0.63468E+02    0.11494E-08   -0.63468E+02    0.21182E+02   -0.17903E-09    0.11494E-08   -0.17903E-09    0.12631E-14
  1416    0.73174E+03   -0.63417E+02    0.11740E-08   -0.63417E+02    0.20983E+02   -0.17768E-09    0.11740E-08   -0.17768E-09    0.12593E-14
  1417    0.73344E+03   -0.63352E+02    0.11989E-08   -0.63352E+02    0.20782E+02   -0.17631E-09    0.11989E-08   -0.17631E-09    0.12555E-14
  1418    0.73518E+03   -0.63272E+02    0.12240E-08   -0.63272E+02    0.20582E+02   -0.17493E-09    0.12240E-08   -0.17493E-09    0.12517E-14
  1419    0.73688E+03   -0.63179E+02    0.12492E-08   -0.63179E+02    0.20382E+02   -0.17353E-09    0.12492E-08   -0.17353E-09    0.12479E-14
  1420    0.73863E+03   -0.63072E+02    0.12744E-08   -0.63072E+02    0.20182E+02   -0.17212E-09    0.12744E-08   -0.17212E-09    0.12442E-14
  1421    0.74033E+03   -0.62952E+02    0.12996E-08   -0.62952E+02    0.19982E+02   -0.17068E-09    0.12996E-08   -0.17068E-09    0.12404E-14
  1422    0.74207E+03   -0.62818E+02    0.13248E-08   -0.62818E+02    0.19782E+02   -0.16923E-09    0.13248E-08   -0.16923E-09    0.12367E-14
  1423    0.74369E+03   -0.62670E+02    0.13499E-08   -0.62670E+02    0.19583E+02   -0.16776E-09    0.13499E-08   -0.16776E-09    0.12330E-14
  1424    0.74542E+03   -0.62509E+02    0.13747E-08   -0.62509E+02    0.19384E+02   -0.16627E-09    0.13747E-08   -0.16627E-09    0.12293E-14
  1425    0.74704E+03   -0.62334E+02    0.13994E-08   -0.62334E+02    0.19186E+02   -0.16476E-09    0.13994E-08   -0.16476E-09    0.12256E-14
  1426    0.74861E+03   -0.62146E+02    0.14238E-08   -0.62146E+02    0.18988E+02   -0.16322E-09    0.14238E-08   -0.16322E-09    0.12220E-14
  1427    0.75030E+03   -0.61945E+02    0.14478E-08   -0.61945E+02    0.18790E+02   -0.16167E-09    0.14478E-08   -0.16167E-09    0.12183E-14
  1428    0.75186E+03   -0.61731E+02    0.14714E-08   -0.61731E+02    0.18592E+02   -0.16009E-09    0.14714E-08   -0.16009E-09    0.12147E-14
  1429    0.75338E+03   -0.61503E+02    0.14946E-08   -0.61503E+02    0.18397E+02   -0.15848E-09    0.14946E-08   -0.15848E-09    0.12110E-14
  1430    0.75493E+03   -0.61263E+02    0.15172E-08   -0.61263E+02    0.18201E+02   -0.15686E-09    0.15172E-08   -0.15686E-09    0.12074E-14
  1431    0.75644E+03   -0.61009E+02    0.15393E-08   -0.61009E+02    0.18006E+02   -0.15521E-09    0.15393E-08   -0.15521E-09    0.12038E-14
  1432    0.75790E+03   -0.60743E+02    0.15608E-08   -0.60743E+02    0.17812E+02   -0.15353E-09    0.15608E-08   -0.15353E-09    0.12002E-14
  1433    0.75946E+03   -0.60464E+02    0.15816E-08   -0.60464E+02    0.17619E+02   -0.15183E-09    0.15816E-08   -0.15183E-09    0.11966E-14
  1434    0.76090E+03   -0.60172E+02    0.16017E-08   -0.60172E+02    0.17428E+02   -0.15010E-09    0.16017E-08   -0.15010E-09    0.11931E-14
  1435    0.76229E+03   -0.59868E+02    0.16209E-08   -0.59868E+02    0.17236E+02   -0.14834E-09    0.16209E-08   -0.14834E-09    0.11895E-14
  1436    0.76371E+03   -0.59553E+02    0.16393E-08   -0.59553E+02    0.17046E+02   -0.14656E-09    0.16393E-08   -0.14656E-09    0.11860E-14
  1437    0.76501E+03   -0.59224E+02    0.16568E-08   -0.59224E+02    0.16858E+02   -0.14474E-09    0.16568E-08   -0.14474E-09    0.11824E-14
  1438    0.76633E+03   -0.58884E+02    0.16734E-08   -0.58884E+02    0.16669E+02   -0.14290E-09    0.16734E-08   -0.14290E-09    0.11789E-14
  1439    0.76759E+03   -0.58530E+02    0.16889E-08   -0.58530E+02    0.16483E+02   -0.14103E-09    0.16889E-08   -0.14103E-09    0.11754E-14
  1440    0.76889E+03   -0.58165E+02    0.17034E-08   -0.58165E+02    0.16298E+02   -0.13912E-09    0.17034E-08   -0.13912E-09    0.11719E-14
  1441    0.77013E+03   -0.57790E+02    0.17167E-08   -0.57790E+02    0.16114E+02   -0.13719E-09    0.17167E-08   -0.13719E-09    0.11684E-14
  1442    0.77131E+03   -0.57402E+02    0.17288E-08   -0.57402E+02    0.15932E+02   -0.13522E-09    0.17288E-08   -0.13522E-09    0.11650E-14
  1443    0.77245E+03   -0.57001E+02    0.17397E-08   -0.57001E+02    0.15752E+02   -0.13322E-09    0.17397E-08   -0.13322E-09    0.11615E-14
  1444    0.77360E+03   -0.56589E+02    0.17493E-08   -0.56589E+02    0.15572E+02   -0.13119E-09    0.17493E-08   -0.13119E-09    0.11581E-14
  1445    0.77463E+03   -0.56166E+02    0.17575E-08   -0.56166E+02    0.15395E+02   -0.12912E-09    0.17575E-08   -0.12912E-09    0.11546E-14
  1446    0.77574E+03   -0.55731E+02    0.17644E-08   -0.55731E+02    0.15218E+02   -0.12702E-09    0.17644E-08   -0.12702E-09    0.11512E-14
  1447    0.77666E+03   -0.55283E+02    0.17697E-08   -0.55283E+02    0.15044E+02   -0.12488E-09    0.17697E-08   -0.12488E-09    0.11478E-14
  1448    0.77766E+03   -0.54826E+02    0.17735E-08   -0.54826E+02    0.14872E+02   -0.12271E-09    0.17735E-08   -0.12271E-09    0.11444E-14
  1449    0.77861E+03   -0.54357E+02    0.17758E-08   -0.54357E+02    0.14700E+02   -0.12050E-09    0.17758E-08   -0.12050E-09    0.11410E-14
  1450    0.77950E+03   -0.53877E+02    0.17764E-08   -0.53877E+02    0.14531E+02   -0.11826E-09    0.17764E-08   -0.11826E-09    0.11376E-14
  1451    0.78041E+03   -0.53387E+02    0.17753E-08   -0.53387E+02    0.14364E+02   -0.11597E-09    0.17753E-08   -0.11597E-09    0.11343E-14
  1452    0.78118E+03   -0.52887E+02    0.17725E-08   -0.52887E+02    0.14198E+02   -0.11365E-09    0.17725E-08   -0.11365E-09    0.11309E-14
  1453    0.78196E+03   -0.52376E+02    0.17682E-08   -0.52376E+02    0.14034E+02   -0.11130E-09    0.17682E-08   -0.11130E-09    0.11276E-14
  1454    0.78276E+03   -0.51854E+02    0.17622E-08   -0.51854E+02    0.13873E+02   -0.10891E-09    0.17622E-08   -0.10891E-09    0.11243E-14
  1455    0.78349E+03   -0.51322E+02    0.17547E-08   -0.51322E+02    0.13713E+02   -0.10649E-09    0.17547E-08   -0.10649E-09    0.11209E-14
  1456    0.78417E+03   -0.50783E+02    0.17457E-08   -0.50783E+02    0.13556E+02   -0.10405E-09    0.17457E-08   -0.10405E-09    0.11176E-14
  1457    0.78470E+03   -0.50234E+02    0.17353E-08   -0.50234E+02    0.13400E+02   -0.10157E-09    0.17353E-08   -0.10157E-09    0.11143E-14
  1458    0.78532E+03   -0.49675E+02    0.17234E-08   -0.49675E+02    0.13247E+02   -0.99075E-10    0.17234E-08   -0.99075E-10    0.11111E-14
  1459    0.78587E+03   -0.49107E+02    0.17100E-08   -0.49107E+02    0.13096E+02   -0.96552E-10    0.17100E-08   -0.96552E-10    0.11078E-14
  1460    0.78635E+03   -0.48532E+02    0.16954E-08   -0.48532E+02    0.12948E+02   -0.94009E-10    0.16954E-08   -0.94009E-10    0.11045E-14
  1461    0.78684E+03   -0.47949E+02    0.16794E-08   -0.47949E+02    0.12800E+02   -0.91445E-10    0.16794E-08   -0.91445E-10    0.11013E-14
  1462    0.78727E+03   -0.47358E+02    0.16621E-08   -0.47358E+02    0.12656E+02   -0.88864E-10    0.16621E-08   -0.88864E-10    0.10980E-14
  1463    0.78754E+03   -0.46760E+02    0.16436E-08   -0.46760E+02    0.12514E+02   -0.86267E-10    0.16436E-08   -0.86267E-10    0.10948E-14
  1464    0.78790E+03   -0.46154E+02    0.16238E-08   -0.46154E+02    0.12375E+02   -0.83655E-10    0.16238E-08   -0.83655E-10    0.10916E-14
  1465    0.78811E+03   -0.45542E+02    0.16029E-08   -0.45542E+02    0.12238E+02   -0.81031E-10    0.16029E-08   -0.81031E-10    0.10884E-14
  1466    0.78840E+03   -0.44923E+02    0.15808E-08   -0.44923E+02    0.12104E+02   -0.78396E-10    0.15808E-08   -0.78396E-10    0.10852E-14
  1467    0.78855E+03   -0.44298E+02    0.15576E-08   -0.44298E+02    0.11972E+02   -0.75753E-10    0.15576E-08   -0.75753E-10    0.10820E-14
  1468    0.78869E+03   -0.43666E+02    0.15334E-08   -0.43666E+02    0.11843E+02   -0.73102E-10    0.15334E-08   -0.73102E-10    0.10788E-14
  1469    0.78883E+03   -0.43030E+02    0.15081E-08   -0.43030E+02    0.11717E+02   -0.70446E-10    0.15081E-08   -0.70446E-10    0.10757E-14
  1470    0.78875E+03   -0.42387E+02    0.14819E-08   -0.42387E+02    0.11593E+02   -0.67787E-10    0.14819E-08   -0.67787E-10    0.10725E-14
  1471    0.78881E+03   -0.41740E+02    0.14547E-08   -0.41740E+02    0.11473E+02   -0.65127E-10    0.14547E-08   -0.65127E-10    0.10694E-14
  1472    0.78880E+03   -0.41087E+02    0.14266E-08   -0.41087E+02    0.11355E+02   -0.62466E-10    0.14266E-08   -0.62466E-10    0.10662E-14
  1473    0.78871E+03   -0.40431E+02    0.13976E-08   -0.40431E+02    0.11240E+02   -0.59808E-10    0.13976E-08   -0.59808E-10    0.10631E-14
  1474    0.78847E+03   -0.39769E+02    0.13677E-08   -0.39769E+02    0.11128E+02   -0.57154E-10    0.13677E-08   -0.57154E-10    0.10600E-14
  1475    0.78829E+03   -0.39103E+02    0.13371E-08   -0.39103E+02    0.11018E+02   -0.54505E-10    0.13371E-08   -0.54505E-10    0.10569E-14
  1476    0.78804E+03   -0.38434E+02    0.13056E-08   -0.38434E+02    0.10911E+02   -0.51864E-10    0.13056E-08   -0.51864E-10    0.10538E-14
  1477    0.78778E+03   -0.37761E+02    0.12735E-08   -0.37761E+02    0.10808E+02   -0.49233E-10    0.12735E-08   -0.49233E-10    0.10508E-14
  1478    0.78743E+03   -0.37084E+02    0.12406E-08   -0.37084E+02    0.10707E+02   -0.46612E-10    0.12406E-08   -0.46612E-10    0.10477E-14
  1479    0.78708E+03   -0.36405E+02    0.12071E-08   -0.36405E+02    0.10610E+02   -0.44005E-10    0.12071E-08   -0.44005E-10    0.10446E-14
  1480    0.78664E+03   -0.35722E+02    0.11730E-08   -0.35722E+02    0.10515E+02   -0.41412E-10    0.11730E-08   -0.41412E-10    0.10416E-14
  1481    0.78613E+03   -0.35037E+02    0.11383E-08   -0.35037E+02    0.10423E+02   -0.38836E-10    0.11383E-08   -0.38836E-10    0.10386E-14
  1482    0.78561E+03   -0.34349E+02    0.11031E-08   -0.34349E+02    0.10335E+02   -0.36279E-10    0.11031E-08   -0.36279E-10    0.10355E-14
  1483    0.78502E+03   -0.33660E+02    0.10673E-08   -0.33660E+02    0.10250E+02   -0.33742E-10    0.10673E-08   -0.33742E-10    0.10325E-14
  1484    0.78441E+03   -0.32968E+02    0.10311E-08   -0.32968E+02    0.10168E+02   -0.31227E-10    0.10311E-08   -0.31227E-10    0.10295E-14
  1485    0.78372E+03   -0.32274E+02    0.99439E-09   -0.32274E+02    0.10088E+02   -0.28736E-10    0.99439E-09   -0.28736E-10    0.10265E-14
  1486    0.78298E+03   -0.31579E+02    0.95733E-09   -0.31579E+02    0.10013E+02   -0.26270E-10    0.95733E-09   -0.26270E-10    0.10235E-14
  1487    0.78219E+03   -0.30882E+02    0.91990E-09   -0.30882E+02    0.99397E+01   -0.23833E-10    0.91990E-09   -0.23833E-10    0.10206E-14
  1488    0.78137E+03   -0.30184E+02    0.88215E-09   -0.30184E+02    0.98704E+01   -0.21424E-10    0.88215E-09   -0.21424E-10    0.10176E-14
  1489    0.78047E+03   -0.29485E+02    0.84411E-09   -0.29485E+02    0.98047E+01   -0.19047E-10    0.84411E-09   -0.19047E-10    0.10146E-14
  1490    0.77953E+03   -0.28785E+02    0.80582E-09   -0.28785E+02    0.97409E+01   -0.16703E-10    0.80582E-09   -0.16703E-10    0.10117E-14
  1491    0.77854E+03   -0.28085E+02    0.76733E-09   -0.28085E+02    0.96808E+01   -0.14394E-10    0.76733E-09   -0.14394E-10    0.10088E-14
  1492    0.77751E+03   -0.27385E+02    0.72865E-09   -0.27385E+02    0.96243E+01   -0.12122E-10    0.72865E-09   -0.12122E-10    0.10058E-14
  1493    0.77642E+03   -0.26684E+02    0.68984E-09   -0.26684E+02    0.95701E+01   -0.98877E-11    0.68984E-09   -0.98877E-11    0.10029E-14
  1494    0.77528E+03   -0.25983E+02    0.65092E-09   -0.25983E+02    0.95196E+01   -0.76941E-11    0.65092E-09   -0.76941E-11    0.10000E-14
  1495    0.77410E+03   -0.25282E+02    0.61195E-09   -0.25282E+02    0.94729E+01   -0.55426E-11    0.61195E-09   -0.55426E-11    0.99711E-15
  1496    0.77286E+03   -0.24582E+02    0.57294E-09   -0.24582E+02    0.94294E+01   -0.34350E-11    0.57294E-09   -0.34350E-11    0.99423E-15
  1497    0.77156E+03   -0.23882E+02    0.53395E-09   -0.23882E+02    0.93884E+01   -0.13733E-11    0.53395E-09   -0.13733E-11    0.99135E-15
  1498    0.77023E+03   -0.23183E+02    0.49500E-09   -0.23183E+02    0.93513E+01    0.64089E-12    0.49500E-09    0.64089E-12    0.98849E-15
  1499    0.76884E+03   -0.22484E+02    0.45613E-09   -0.22484E+02    0.93169E+01    0.26056E-11    0.45613E-09    0.26056E-11    0.98563E-15
  1500    0.76740E+03   -0.21786E+02    0.41739E-09   -0.21786E+02    0.92865E+01    0.45191E-11    0.41739E-09    0.45191E-11    0.98278E-15
  1501    0.76591E+03   -0.21090E+02    0.37881E-09   -0.21090E+02    0.92589E+01    0.63800E-11    0.37881E-09    0.63800E-11    0.97994E-15
  1502    0.76437E+03   -0.20395E+02    0.34042E-09   -0.20395E+02    0.92347E+01    0.81891E-11    0.34042E-09    0.81891E-11    0.97712E-15
  1503    0.76279E+03   -0.19701E+02    0.30226E-09   -0.19701E+02    0.92140E+01    0.99477E-11    0.30226E-09    0.99477E-11    0.97430E-15
  1504    0.76115E+03   -0.19010E+02    0.26436E-09   -0.19010E+02    0.91961E+01    0.11657E-10    0.26436E-09    0.11657E-10    0.97149E-15
  1505    0.75947E+03   -0.18321E+02    0.22677E-09   -0.18321E+02    0.91818E+01    0.13318E-10    0.22677E-09    0.13318E-10    0.96869E-15
  1506    0.75774E+03   -0.17634E+02    0.18951E-09   -0.17634E+02    0.91704E+01    0.14933E-10    0.18951E-09    0.14933E-10    0.96590E-15
  1507    0.75596E+03   -0.16950E+02    0.15262E-09   -0.16950E+02    0.91625E+01    0.16502E-10    0.15262E-09    0.16502E-10    0.96311E-15
  1508    0.75414E+03   -0.16269E+02    0.11614E-09   -0.16269E+02    0.91576E+01    0.18026E-10    0.11614E-09    0.18026E-10    0.96034E-15
  1509    0.75227E+03   -0.15592E+02    0.80099E-10   -0.15592E+02    0.91549E+01    0.19508E-10    0.80099E-10    0.19508E-10    0.95758E-15
  1510    0.75037E+03   -0.14918E+02    0.44538E-10   -0.14918E+02    0.91567E+01    0.20948E-10    0.44538E-10    0.20948E-10    0.95482E-15
  1511    0.74841E+03   -0.14248E+02    0.94908E-11   -0.14248E+02    0.91607E+01    0.22347E-10    0.94908E-11    0.22347E-10    0.95208E-15
  1512    0.74640E+03   -0.13583E+02   -0.25008E-10   -0.13583E+02    0.91678E+01    0.23707E-10   -0.25008E-10    0.23707E-10    0.94934E-15
  1513    0.74436E+03   -0.12922E+02   -0.58923E-10   -0.12922E+02    0.91779E+01    0.25029E-10   -0.58923E-10    0.25029E-10    0.94662E-15
  1514    0.74228E+03   -0.12266E+02   -0.92217E-10   -0.12266E+02    0.91920E+01    0.26315E-10   -0.92217E-10    0.26315E-10    0.94390E-15
  1515    0.74017E+03   -0.11613E+02   -0.12486E-09   -0.11613E+02    0.92084E+01    0.27564E-10   -0.12486E-09    0.27564E-10    0.94119E-15
  1516    0.73801E+03   -0.10968E+02   -0.15681E-09   -0.10968E+02    0.92272E+01    0.28780E-10   -0.15681E-09    0.28780E-10    0.93849E-15
  1517    0.73581E+03   -0.10326E+02   -0.18803E-09   -0.10326E+02    0.92493E+01    0.29963E-10   -0.18803E-09    0.29963E-10    0.93580E-15
  1518    0.73357E+03   -0.96898E+01   -0.21849E-09   -0.96898E+01    0.92746E+01    0.31114E-10   -0.21849E-09    0.31114E-10    0.93312E-15
  1519    0.73129E+03   -0.90610E+01   -0.24815E-09   -0.90610E+01    0.93016E+01    0.32234E-10   -0.24815E-09    0.32234E-10    0.93044E-15
  1520    0.72899E+03   -0.84372E+01   -0.27698E-09   -0.84372E+01    0.93320E+01    0.33325E-10   -0.27698E-09    0.33325E-10    0.92778E-15
  1521    0.72663E+03   -0.78193E+01   -0.30495E-09   -0.78193E+01    0.93657E+01    0.34389E-10   -0.30495E-09    0.34389E-10    0.92512E-15
  1522    0.72424E+03   -0.72084E+01   -0.33201E-09   -0.72084E+01    0.94013E+01    0.35425E-10   -0.33201E-09    0.35425E-10    0.92248E-15
  1523    0.72182E+03   -0.66038E+01   -0.35812E-09   -0.66038E+01    0.94396E+01    0.36437E-10   -0.35812E-09    0.36437E-10    0.91984E-15
  1524    0.71935E+03   -0.60064E+01   -0.38327E-09   -0.60064E+01    0.94813E+01    0.37424E-10   -0.38327E-09    0.37424E-10    0.91721E-15
  1525    0.71686E+03   -0.54158E+01   -0.40741E-09   -0.54158E+01    0.95257E+01    0.38388E-10   -0.40741E-09    0.38388E-10    0.91459E-15
  1526    0.71433E+03   -0.48321E+01   -0.43049E-09   -0.48321E+01    0.95721E+01    0.39330E-10   -0.43049E-09    0.39330E-10    0.91198E-15
  1527    0.71177E+03   -0.42570E+01   -0.45250E-09   -0.42570E+01    0.96205E+01    0.40252E-10   -0.45250E-09    0.40252E-10    0.90938E-15
  1528    0.70917E+03   -0.36885E+01   -0.47339E-09   -0.36885E+01    0.96725E+01    0.41155E-10   -0.47339E-09    0.41155E-10    0.90678E-15
  1529    0.70655E+03   -0.31275E+01   -0.49313E-09   -0.31275E+01    0.97266E+01    0.42040E-10   -0.49313E-09    0.42040E-10    0.90420E-15
  1530    0.70390E+03   -0.25749E+01   -0.51169E-09   -0.25749E+01    0.97829E+01    0.42908E-10   -0.51169E-09    0.42908E-10    0.90162E-15
  1531    0.70121E+03   -0.20309E+01   -0.52901E-09   -0.20309E+01    0.98420E+01    0.43761E-10   -0.52901E-09    0.43761E-10    0.89905E-15
  1532    0.69849E+03   -0.14943E+01   -0.54508E-09   -0.14943E+01    0.99041E+01    0.44600E-10   -0.54508E-09    0.44600E-10    0.89649E-15
  1533    0.69574E+03   -0.96519E+00   -0.55986E-09   -0.96519E+00    0.99677E+01    0.45426E-10   -0.55986E-09    0.45426E-10    0.89394E-15
  1534    0.69297E+03   -0.44677E+00   -0.57331E-09   -0.44677E+00    0.10034E+02    0.46240E-10   -0.57331E-09    0.46240E-10    0.89139E-15
  1535    0.69017E+03    0.64473E-01   -0.58539E-09    0.64473E-01    0.10103E+02    0.47044E-10   -0.58539E-09    0.47044E-10    0.88886E-15
  1536    0.68734E+03    0.56613E+00   -0.59607E-09    0.56613E+00    0.10174E+02    0.47838E-10   -0.59607E-09    0.47838E-10    0.88633E-15
  1537    0.68449E+03    0.10587E+01   -0.60532E-09    0.10587E+01    0.10247E+02    0.48625E-10   -0.60532E-09    0.48625E-10    0.88381E-15
  1538    0.68162E+03    0.15429E+01   -0.61309E-09    0.15429E+01    0.10323E+02    0.49405E-10   -0.61309E-09    0.49405E-10    0.88130E-15
  1539    0.67869E+03    0.20176E+01   -0.61936E-09    0.20176E+01    0.10400E+02    0.50180E-10   -0.61936E-09    0.50180E-10    0.87880E-15
  1540    0.67576E+03    0.24834E+01   -0.62408E-09    0.24834E+01    0.10479E+02    0.50951E-10   -0.62408E-09    0.50951E-10    0.87630E-15
  1541    0.67280E+03    0.29387E+01   -0.62723E-09    0.29387E+01    0.10562E+02    0.51719E-10   -0.62723E-09    0.51719E-10    0.87382E-15
  1542    0.66982E+03    0.33854E+01   -0.62876E-09    0.33854E+01    0.10646E+02    0.52486E-10   -0.62876E-09    0.52486E-10    0.87134E-15
  1543    0.66680E+03    0.38212E+01   -0.62864E-09    0.38212E+01    0.10732E+02    0.53252E-10   -0.62864E-09    0.53252E-10    0.86887E-15
  1544    0.66377E+03    0.42481E+01   -0.62684E-09    0.42481E+01    0.10821E+02    0.54019E-10   -0.62684E-09    0.54019E-10    0.86641E-15
  1545    0.66072E+03    0.46652E+01   -0.62332E-09    0.46652E+01    0.10911E+02    0.54788E-10   -0.62332E-09    0.54788E-10    0.86396E-15
  1546    0.65764E+03    0.50715E+01   -0.61805E-09    0.50715E+01    0.11002E+02    0.55561E-10   -0.61805E-09    0.55561E-10    0.86151E-15
  1547    0.65453E+03    0.54683E+01   -0.61098E-09    0.54683E+01    0.11097E+02    0.56338E-10   -0.61098E-09    0.56338E-10    0.85907E-15
  1548    0.65142E+03    0.58547E+01   -0.60209E-09    0.58547E+01    0.11193E+02    0.57121E-10   -0.60209E-09    0.57121E-10    0.85664E-15
  1549    0.64828E+03    0.62312E+01   -0.59133E-09    0.62312E+01    0.11291E+02    0.57912E-10   -0.59133E-09    0.57912E-10    0.85422E-15
  1550    0.64513E+03    0.65970E+01   -0.57868E-09    0.65970E+01    0.11391E+02    0.58711E-10   -0.57868E-09    0.58711E-10    0.85181E-15
  1551    0.64194E+03    0.69517E+01   -0.56412E-09    0.69517E+01    0.11492E+02    0.59519E-10   -0.56412E-09    0.59519E-10    0.84940E-15
  1552    0.63875E+03    0.72968E+01   -0.54770E-09    0.72968E+01    0.11596E+02    0.60336E-10   -0.54770E-09    0.60336E-10    0.84700E-15
  1553    0.63553E+03    0.76320E+01   -0.52953E-09    0.76320E+01    0.11701E+02    0.61161E-10   -0.52953E-09    0.61161E-10    0.84461E-15
  1554    0.63230E+03    0.79557E+01   -0.50968E-09    0.79557E+01    0.11809E+02    0.61993E-10   -0.50968E-09    0.61993E-10    0.84223E-15
  1555    0.62905E+03    0.82692E+01   -0.48825E-09    0.82692E+01    0.11918E+02    0.62831E-10   -0.48825E-09    0.62831E-10    0.83985E-15
