#    L    TT             EE             TE             PP             TP          
   317    0.36880E+04    0.10318E+02    0.11825E+03    0.16116E+07    0.33986E+03
   318    0.36556E+04    0.10494E+02    0.11827E+03    0.16051E+07    0.33645E+03
   319    0.36232E+04    0.10670E+02    0.11827E+03    0.15987E+07    0.33305E+03
   320    0.35908E+04    0.10847E+02    0.11823E+03    0.15923E+07    0.32966E+03
   321    0.35585E+04    0.11024E+02    0.11815E+03    0.15859E+07    0.32629E+03
   322    0.35262E+04    0.11201E+02    0.11804E+03    0.15795E+07    0.32293E+03
   323    0.34940E+04    0.11379E+02    0.11789E+03    0.15732E+07    0.31958E+03
   324    0.34618E+04    0.11557E+02    0.11770E+03    0.15669E+07    0.31625E+03
   325    0.34298E+04    0.11734E+02    0.11749E+03    0.15607E+07    0.31293E+03
   326    0.33978E+04    0.11912E+02    0.11723E+03    0.15545E+07    0.30963E+03
   327    0.33659E+04    0.12090E+02    0.11694E+03    0.15483E+07    0.30634E+03
   328    0.33341E+04    0.12267E+02    0.11662E+03    0.15422E+07    0.30307E+03
   329    0.33025E+04    0.12445E+02    0.11625E+03    0.15361E+07    0.29981E+03
   330    0.32709E+04    0.12622E+02    0.11585E+03    0.15301E+07    0.29657E+03
   331    0.32396E+04    0.12799E+02    0.11542E+03    0.15241E+07    0.29334E+03
   332    0.32083E+04    0.12977E+02    0.11496E+03    0.15181E+07    0.29013E+03
   333    0.31771E+04    0.13154E+02    0.11447E+03    0.15121E+07    0.28694E+03
   334    0.31462E+04    0.13331E+02    0.11393E+03    0.15062E+07    0.28377E+03
   335    0.31153E+04    0.13506E+02    0.11336E+03    0.15003E+07    0.28062E+03
   336    0.30847E+04    0.13681E+02    0.11276E+03    0.14945E+07    0.27748E+03
   337    0.30542E+04    0.13856E+02    0.11211E+03    0.14887E+07    0.27436E+03
   338    0.30239E+04    0.14030E+02    0.11144E+03    0.14829E+07    0.27127E+03
   339    0.29938E+04    0.14204E+02    0.11074E+03    0.14771E+07    0.26819E+03
   340    0.29639E+04    0.14377E+02    0.11000E+03    0.14714E+07    0.26513E+03
   341    0.29342E+04    0.14549E+02    0.10923E+03    0.14657E+07    0.26210E+03
   342    0.29047E+04    0.14721E+02    0.10842E+03    0.14601E+07    0.25908E+03
   343    0.28754E+04    0.14891E+02    0.10758E+03    0.14545E+07    0.25609E+03
   344    0.28464E+04    0.15060E+02    0.10671E+03    0.14489E+07    0.25311E+03
   345    0.28175E+04    0.15228E+02    0.10580E+03    0.14433E+07    0.25016E+03
   346    0.27890E+04    0.15396E+02    0.10488E+03    0.14378E+07    0.24724E+03
   347    0.27606E+04    0.15562E+02    0.10391E+03    0.14323E+07    0.24433E+03
   348    0.27325E+04    0.15726E+02    0.10291E+03    0.14268E+07    0.24145E+03
   349    0.27046E+04    0.15890E+02    0.10188E+03    0.14213E+07    0.23859E+03
   350    0.26770E+04    0.16052E+02    0.10082E+03    0.14159E+07    0.23576E+03
   351    0.26498E+04    0.16213E+02    0.99731E+02    0.14105E+07    0.23295E+03
   352    0.26227E+04    0.16373E+02    0.98608E+02    0.14052E+07    0.23017E+03
   353    0.25959E+04    0.16530E+02    0.97468E+02    0.13999E+07    0.22740E+03
   354    0.25694E+04    0.16687E+02    0.96286E+02    0.13946E+07    0.22466E+03
   355    0.25432E+04    0.16841E+02    0.95079E+02    0.13893E+07    0.22194E+03
   356    0.25173E+04    0.16995E+02    0.93854E+02    0.13840E+07    0.21924E+03
   357    0.24917E+04    0.17146E+02    0.92594E+02    0.13788E+07    0.21656E+03
   358    0.24665E+04    0.17294E+02    0.91316E+02    0.13736E+07    0.21390E+03
   359    0.24415E+04    0.17441E+02    0.90004E+02    0.13685E+07    0.21125E+03
   360    0.24168E+04    0.17587E+02    0.88670E+02    0.13633E+07    0.20862E+03
   361    0.23925E+04    0.17730E+02    0.87307E+02    0.13582E+07    0.20600E+03
   362    0.23685E+04    0.17871E+02    0.85921E+02    0.13531E+07    0.20340E+03
   363    0.23448E+04    0.18011E+02    0.84511E+02    0.13481E+07    0.20081E+03
   364    0.23215E+04    0.18147E+02    0.83076E+02    0.13430E+07    0.19823E+03
   365    0.22985E+04    0.18281E+02    0.81619E+02    0.13380E+07    0.19566E+03
   366    0.22759E+04    0.18413E+02    0.80139E+02    0.13330E+07    0.19310E+03
   367    0.22537E+04    0.18542E+02    0.78638E+02    0.13281E+07    0.19055E+03
   368    0.22317E+04    0.18669E+02    0.77116E+02    0.13232E+07    0.18801E+03
   369    0.22103E+04    0.18793E+02    0.75572E+02    0.13183E+07    0.18548E+03
   370    0.21892E+04    0.18915E+02    0.74010E+02    0.13134E+07    0.18295E+03
   371    0.21684E+04    0.19034E+02    0.72427E+02    0.13085E+07    0.18043E+03
   372    0.21479E+04    0.19150E+02    0.70827E+02    0.13037E+07    0.17791E+03
   373    0.21279E+04    0.19263E+02    0.69206E+02    0.12989E+07    0.17539E+03
   374    0.21083E+04    0.19374E+02    0.67569E+02    0.12941E+07    0.17288E+03
   375    0.20890E+04    0.19482E+02    0.65916E+02    0.12894E+07    0.17036E+03
   376    0.20702E+04    0.19588E+02    0.64245E+02    0.12846E+07    0.16785E+03
   377    0.20517E+04    0.19689E+02    0.62560E+02    0.12799E+07    0.16533E+03
   378    0.20336E+04    0.19788E+02    0.60859E+02    0.12752E+07    0.16282E+03
   379    0.20159E+04    0.19884E+02    0.59144E+02    0.12706E+07    0.16030E+03
   380    0.19987E+04    0.19978E+02    0.57414E+02    0.12659E+07    0.15777E+03
   381    0.19818E+04    0.20066E+02    0.55672E+02    0.12613E+07    0.15524E+03
   382    0.19653E+04    0.20153E+02    0.53918E+02    0.12567E+07    0.15271E+03
   383    0.19493E+04    0.20236E+02    0.52151E+02    0.12522E+07    0.15017E+03
   384    0.19337E+04    0.20315E+02    0.50374E+02    0.12476E+07    0.14762E+03
   385    0.19184E+04    0.20392E+02    0.48585E+02    0.12431E+07    0.14506E+03
   386    0.19036E+04    0.20466E+02    0.46787E+02    0.12386E+07    0.14249E+03
   387    0.18891E+04    0.20535E+02    0.44980E+02    0.12341E+07    0.13991E+03
   388    0.18751E+04    0.20602E+02    0.43164E+02    0.12297E+07    0.13732E+03
   389    0.18615E+04    0.20663E+02    0.41341E+02    0.12252E+07    0.13472E+03
   390    0.18483E+04    0.20723E+02    0.39511E+02    0.12208E+07    0.13210E+03
   391    0.18356E+04    0.20779E+02    0.37673E+02    0.12164E+07    0.12946E+03
   392    0.18231E+04    0.20833E+02    0.35830E+02    0.12120E+07    0.12682E+03
   393    0.18113E+04    0.20883E+02    0.33982E+02    0.12077E+07    0.12415E+03
   394    0.17997E+04    0.20929E+02    0.32129E+02    0.12034E+07    0.12147E+03
   395    0.17885E+04    0.20971E+02    0.30272E+02    0.11991E+07    0.11877E+03
   396    0.17779E+04    0.21010E+02    0.28412E+02    0.11948E+07    0.11604E+03
   397    0.17675E+04    0.21046E+02    0.26549E+02    0.11905E+07    0.11330E+03
   398    0.17576E+04    0.21078E+02    0.24684E+02    0.11863E+07    0.11054E+03
   399    0.17481E+04    0.21106E+02    0.22817E+02    0.11820E+07    0.10775E+03
   400    0.17390E+04    0.21131E+02    0.20949E+02    0.11778E+07    0.10494E+03
   401    0.17303E+04    0.21152E+02    0.19082E+02    0.11736E+07    0.10211E+03
   402    0.17221E+04    0.21169E+02    0.17215E+02    0.11695E+07    0.99248E+02
   403    0.17142E+04    0.21184E+02    0.15349E+02    0.11653E+07    0.96368E+02
   404    0.17068E+04    0.21194E+02    0.13486E+02    0.11612E+07    0.93468E+02
   405    0.16997E+04    0.21200E+02    0.11626E+02    0.11571E+07    0.90549E+02
   406    0.16930E+04    0.21203E+02    0.97700E+01    0.11530E+07    0.87612E+02
   407    0.16867E+04    0.21202E+02    0.79173E+01    0.11489E+07    0.84660E+02
   408    0.16809E+04    0.21197E+02    0.60722E+01    0.11449E+07    0.81693E+02
   409    0.16754E+04    0.21190E+02    0.42327E+01    0.11408E+07    0.78713E+02
   410    0.16703E+04    0.21178E+02    0.23996E+01    0.11368E+07    0.75721E+02
   411    0.16657E+04    0.21163E+02    0.57512E+00    0.11328E+07    0.72719E+02
   412    0.16613E+04    0.21144E+02   -0.12414E+01    0.11288E+07    0.69709E+02
   413    0.16574E+04    0.21121E+02   -0.30483E+01    0.11249E+07    0.66691E+02
   414    0.16538E+04    0.21095E+02   -0.48457E+01    0.11209E+07    0.63667E+02
   415    0.16506E+04    0.21066E+02   -0.66311E+01    0.11170E+07    0.60639E+02
   416    0.16478E+04    0.21033E+02   -0.84060E+01    0.11131E+07    0.57608E+02
   417    0.16453E+04    0.20996E+02   -0.10170E+02    0.11092E+07    0.54575E+02
   418    0.16432E+04    0.20954E+02   -0.11919E+02    0.11054E+07    0.51542E+02
   419    0.16415E+04    0.20910E+02   -0.13654E+02    0.11015E+07    0.48511E+02
   420    0.16401E+04    0.20863E+02   -0.15376E+02    0.10977E+07    0.45483E+02
   421    0.16392E+04    0.20812E+02   -0.17082E+02    0.10939E+07    0.42458E+02
   422    0.16385E+04    0.20757E+02   -0.18774E+02    0.10901E+07    0.39440E+02
   423    0.16382E+04    0.20698E+02   -0.20449E+02    0.10863E+07    0.36429E+02
   424    0.16381E+04    0.20636E+02   -0.22107E+02    0.10825E+07    0.33426E+02
   425    0.16385E+04    0.20570E+02   -0.23747E+02    0.10788E+07    0.30434E+02
   426    0.16392E+04    0.20501E+02   -0.25369E+02    0.10751E+07    0.27453E+02
   427    0.16402E+04    0.20428E+02   -0.26973E+02    0.10713E+07    0.24485E+02
   428    0.16416E+04    0.20352E+02   -0.28557E+02    0.10676E+07    0.21531E+02
   429    0.16432E+04    0.20273E+02   -0.30121E+02    0.10640E+07    0.18594E+02
   430    0.16452E+04    0.20191E+02   -0.31665E+02    0.10603E+07    0.15674E+02
   431    0.16475E+04    0.20105E+02   -0.33188E+02    0.10567E+07    0.12772E+02
   432    0.16500E+04    0.20015E+02   -0.34690E+02    0.10530E+07    0.98908E+01
   433    0.16529E+04    0.19924E+02   -0.36168E+02    0.10494E+07    0.70312E+01
   434    0.16561E+04    0.19828E+02   -0.37626E+02    0.10458E+07    0.41947E+01
   435    0.16595E+04    0.19730E+02   -0.39061E+02    0.10423E+07    0.13828E+01
   436    0.16633E+04    0.19629E+02   -0.40472E+02    0.10387E+07   -0.14031E+01
   437    0.16673E+04    0.19524E+02   -0.41859E+02    0.10352E+07   -0.41615E+01
   438    0.16716E+04    0.19416E+02   -0.43221E+02    0.10316E+07   -0.68910E+01
   439    0.16762E+04    0.19307E+02   -0.44560E+02    0.10281E+07   -0.95901E+01
   440    0.16811E+04    0.19193E+02   -0.45872E+02    0.10246E+07   -0.12257E+02
   441    0.16862E+04    0.19077E+02   -0.47160E+02    0.10212E+07   -0.14891E+02
   442    0.16915E+04    0.18957E+02   -0.48422E+02    0.10177E+07   -0.17491E+02
   443    0.16972E+04    0.18836E+02   -0.49657E+02    0.10142E+07   -0.20054E+02
   444    0.17030E+04    0.18712E+02   -0.50866E+02    0.10108E+07   -0.22579E+02
   445    0.17092E+04    0.18583E+02   -0.52047E+02    0.10074E+07   -0.25066E+02
   446    0.17154E+04    0.18454E+02   -0.53200E+02    0.10040E+07   -0.27512E+02
   447    0.17220E+04    0.18322E+02   -0.54327E+02    0.10006E+07   -0.29916E+02
   448    0.17287E+04    0.18187E+02   -0.55426E+02    0.99723E+06   -0.32277E+02
   449    0.17357E+04    0.18050E+02   -0.56495E+02    0.99388E+06   -0.34592E+02
   450    0.17430E+04    0.17911E+02   -0.57538E+02    0.99054E+06   -0.36862E+02
   451    0.17504E+04    0.17769E+02   -0.58551E+02    0.98721E+06   -0.39084E+02
   452    0.17580E+04    0.17625E+02   -0.59536E+02    0.98390E+06   -0.41258E+02
   453    0.17659E+04    0.17479E+02   -0.60492E+02    0.98061E+06   -0.43386E+02
   454    0.17738E+04    0.17331E+02   -0.61419E+02    0.97732E+06   -0.45467E+02
   455    0.17820E+04    0.17181E+02   -0.62317E+02    0.97406E+06   -0.47502E+02
   456    0.17904E+04    0.17029E+02   -0.63179E+02    0.97081E+06   -0.49492E+02
   457    0.17989E+04    0.16875E+02   -0.64019E+02    0.96757E+06   -0.51436E+02
   458    0.18075E+04    0.16720E+02   -0.64818E+02    0.96435E+06   -0.53335E+02
   459    0.18164E+04    0.16564E+02   -0.65592E+02    0.96114E+06   -0.55189E+02
   460    0.18254E+04    0.16405E+02   -0.66334E+02    0.95794E+06   -0.57000E+02
   461    0.18345E+04    0.16245E+02   -0.67045E+02    0.95476E+06   -0.58766E+02
   462    0.18438E+04    0.16083E+02   -0.67718E+02    0.95160E+06   -0.60490E+02
   463    0.18531E+04    0.15921E+02   -0.68372E+02    0.94844E+06   -0.62171E+02
   464    0.18625E+04    0.15757E+02   -0.68978E+02    0.94531E+06   -0.63809E+02
   465    0.18720E+04    0.15592E+02   -0.69564E+02    0.94218E+06   -0.65405E+02
   466    0.18817E+04    0.15426E+02   -0.70107E+02    0.93907E+06   -0.66959E+02
   467    0.18915E+04    0.15259E+02   -0.70624E+02    0.93598E+06   -0.68472E+02
   468    0.19014E+04    0.15091E+02   -0.71105E+02    0.93289E+06   -0.69945E+02
   469    0.19113E+04    0.14922E+02   -0.71558E+02    0.92982E+06   -0.71376E+02
   470    0.19214E+04    0.14753E+02   -0.71976E+02    0.92677E+06   -0.72768E+02
   471    0.19313E+04    0.14584E+02   -0.72357E+02    0.92373E+06   -0.74120E+02
   472    0.19415E+04    0.14414E+02   -0.72710E+02    0.92070E+06   -0.75433E+02
   473    0.19517E+04    0.14243E+02   -0.73027E+02    0.91768E+06   -0.76707E+02
   474    0.19620E+04    0.14072E+02   -0.73315E+02    0.91468E+06   -0.77943E+02
   475    0.19723E+04    0.13900E+02   -0.73565E+02    0.91169E+06   -0.79141E+02
   476    0.19826E+04    0.13729E+02   -0.73781E+02    0.90872E+06   -0.80301E+02
   477    0.19930E+04    0.13558E+02   -0.73971E+02    0.90576E+06   -0.81423E+02
   478    0.20033E+04    0.13386E+02   -0.74118E+02    0.90281E+06   -0.82510E+02
   479    0.20137E+04    0.13214E+02   -0.74244E+02    0.89987E+06   -0.83559E+02
   480    0.20242E+04    0.13043E+02   -0.74330E+02    0.89695E+06   -0.84573E+02
   481    0.20346E+04    0.12872E+02   -0.74380E+02    0.89403E+06   -0.85551E+02
   482    0.20451E+04    0.12702E+02   -0.74400E+02    0.89114E+06   -0.86494E+02
   483    0.20554E+04    0.12532E+02   -0.74392E+02    0.88825E+06   -0.87402E+02
   484    0.20657E+04    0.12362E+02   -0.74349E+02    0.88538E+06   -0.88276E+02
   485    0.20762E+04    0.12193E+02   -0.74272E+02    0.88252E+06   -0.89116E+02
   486    0.20866E+04    0.12025E+02   -0.74165E+02    0.87967E+06   -0.89922E+02
   487    0.20969E+04    0.11858E+02   -0.74025E+02    0.87683E+06   -0.90695E+02
   488    0.21072E+04    0.11691E+02   -0.73853E+02    0.87401E+06   -0.91435E+02
   489    0.21175E+04    0.11526E+02   -0.73650E+02    0.87120E+06   -0.92143E+02
   490    0.21277E+04    0.11362E+02   -0.73414E+02    0.86840E+06   -0.92819E+02
   491    0.21378E+04    0.11198E+02   -0.73148E+02    0.86561E+06   -0.93464E+02
   492    0.21479E+04    0.11036E+02   -0.72852E+02    0.86283E+06   -0.94078E+02
   493    0.21580E+04    0.10874E+02   -0.72524E+02    0.86007E+06   -0.94660E+02
   494    0.21680E+04    0.10715E+02   -0.72166E+02    0.85732E+06   -0.95213E+02
   495    0.21779E+04    0.10557E+02   -0.71778E+02    0.85458E+06   -0.95735E+02
   496    0.21877E+04    0.10400E+02   -0.71361E+02    0.85185E+06   -0.96228E+02
   497    0.21975E+04    0.10245E+02   -0.70913E+02    0.84913E+06   -0.96692E+02
   498    0.22072E+04    0.10091E+02   -0.70438E+02    0.84643E+06   -0.97128E+02
   499    0.22169E+04    0.99396E+01   -0.69931E+02    0.84373E+06   -0.97535E+02
   500    0.22264E+04    0.97887E+01   -0.69399E+02    0.84105E+06   -0.97914E+02
   501    0.22357E+04    0.96406E+01   -0.68837E+02    0.83838E+06   -0.98265E+02
   502    0.22451E+04    0.94946E+01   -0.68247E+02    0.83572E+06   -0.98590E+02
   503    0.22543E+04    0.93499E+01   -0.67631E+02    0.83307E+06   -0.98887E+02
   504    0.22634E+04    0.92074E+01   -0.66987E+02    0.83043E+06   -0.99158E+02
   505    0.22725E+04    0.90678E+01   -0.66318E+02    0.82781E+06   -0.99403E+02
   506    0.22813E+04    0.89305E+01   -0.65622E+02    0.82519E+06   -0.99621E+02
   507    0.22902E+04    0.87952E+01   -0.64901E+02    0.82259E+06   -0.99813E+02
   508    0.22988E+04    0.86631E+01   -0.64155E+02    0.81999E+06   -0.99980E+02
   509    0.23073E+04    0.85332E+01   -0.63386E+02    0.81741E+06   -0.10012E+03
   510    0.23156E+04    0.84062E+01   -0.62593E+02    0.81484E+06   -0.10024E+03
   511    0.23238E+04    0.82818E+01   -0.61776E+02    0.81228E+06   -0.10033E+03
   512    0.23319E+04    0.81604E+01   -0.60937E+02    0.80973E+06   -0.10039E+03
   513    0.23398E+04    0.80419E+01   -0.60076E+02    0.80719E+06   -0.10044E+03
   514    0.23476E+04    0.79267E+01   -0.59194E+02    0.80466E+06   -0.10046E+03
   515    0.23552E+04    0.78146E+01   -0.58291E+02    0.80214E+06   -0.10045E+03
   516    0.23627E+04    0.77057E+01   -0.57367E+02    0.79963E+06   -0.10042E+03
   517    0.23699E+04    0.76003E+01   -0.56424E+02    0.79714E+06   -0.10037E+03
   518    0.23770E+04    0.74981E+01   -0.55462E+02    0.79465E+06   -0.10029E+03
   519    0.23840E+04    0.73995E+01   -0.54480E+02    0.79217E+06   -0.10019E+03
   520    0.23908E+04    0.73045E+01   -0.53481E+02    0.78971E+06   -0.10007E+03
   521    0.23973E+04    0.72130E+01   -0.52465E+02    0.78725E+06   -0.99929E+02
   522    0.24036E+04    0.71254E+01   -0.51432E+02    0.78481E+06   -0.99763E+02
   523    0.24099E+04    0.70414E+01   -0.50382E+02    0.78238E+06   -0.99576E+02
   524    0.24159E+04    0.69613E+01   -0.49318E+02    0.77995E+06   -0.99367E+02
   525    0.24216E+04    0.68851E+01   -0.48236E+02    0.77754E+06   -0.99137E+02
   526    0.24272E+04    0.68128E+01   -0.47141E+02    0.77513E+06   -0.98886E+02
   527    0.24328E+04    0.67445E+01   -0.46032E+02    0.77274E+06   -0.98614E+02
   528    0.24380E+04    0.66802E+01   -0.44911E+02    0.77036E+06   -0.98322E+02
   529    0.24431E+04    0.66202E+01   -0.43777E+02    0.76798E+06   -0.98009E+02
   530    0.24478E+04    0.65643E+01   -0.42631E+02    0.76562E+06   -0.97677E+02
   531    0.24526E+04    0.65125E+01   -0.41473E+02    0.76326E+06   -0.97324E+02
   532    0.24570E+04    0.64651E+01   -0.40304E+02    0.76092E+06   -0.96953E+02
   533    0.24612E+04    0.64220E+01   -0.39126E+02    0.75859E+06   -0.96562E+02
   534    0.24652E+04    0.63832E+01   -0.37938E+02    0.75626E+06   -0.96152E+02
   535    0.24690E+04    0.63490E+01   -0.36742E+02    0.75395E+06   -0.95723E+02
   536    0.24726E+04    0.63190E+01   -0.35536E+02    0.75164E+06   -0.95276E+02
   537    0.24760E+04    0.62936E+01   -0.34323E+02    0.74935E+06   -0.94811E+02
   538    0.24791E+04    0.62727E+01   -0.33103E+02    0.74706E+06   -0.94328E+02
   539    0.24821E+04    0.62562E+01   -0.31876E+02    0.74479E+06   -0.93827E+02
   540    0.24848E+04    0.62445E+01   -0.30644E+02    0.74252E+06   -0.93309E+02
   541    0.24873E+04    0.62372E+01   -0.29406E+02    0.74026E+06   -0.92774E+02
   542    0.24896E+04    0.62346E+01   -0.28164E+02    0.73801E+06   -0.92221E+02
   543    0.24916E+04    0.62367E+01   -0.26917E+02    0.73578E+06   -0.91653E+02
   544    0.24935E+04    0.62434E+01   -0.25667E+02    0.73355E+06   -0.91068E+02
   545    0.24951E+04    0.62548E+01   -0.24414E+02    0.73133E+06   -0.90466E+02
   546    0.24966E+04    0.62706E+01   -0.23158E+02    0.72912E+06   -0.89849E+02
   547    0.24977E+04    0.62911E+01   -0.21900E+02    0.72692E+06   -0.89216E+02
   548    0.24987E+04    0.63163E+01   -0.20641E+02    0.72472E+06   -0.88568E+02
   549    0.24995E+04    0.63463E+01   -0.19382E+02    0.72254E+06   -0.87905E+02
   550    0.25000E+04    0.63811E+01   -0.18122E+02    0.72037E+06   -0.87227E+02
