#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1236    0.84733E+03    0.11895E+02    0.50741E-09    0.11895E+02    0.22248E+02   -0.19049E-09    0.50741E-09   -0.19049E-09    0.20141E-14
  1237    0.84278E+03    0.11673E+02    0.51338E-09    0.11673E+02    0.22453E+02   -0.19255E-09    0.51338E-09   -0.19255E-09    0.20074E-14
  1238    0.83830E+03    0.11434E+02    0.51903E-09    0.11434E+02    0.22658E+02   -0.19456E-09    0.51903E-09   -0.19456E-09    0.20008E-14
  1239    0.83382E+03    0.11178E+02    0.52436E-09    0.11178E+02    0.22860E+02   -0.19654E-09    0.52436E-09   -0.19654E-09    0.19941E-14
  1240    0.82932E+03    0.10907E+02    0.52935E-09    0.10907E+02    0.23062E+02   -0.19847E-09    0.52935E-09   -0.19847E-09    0.19875E-14
  1241    0.82497E+03    0.10617E+02    0.53400E-09    0.10617E+02    0.23263E+02   -0.20037E-09    0.53400E-09   -0.20037E-09    0.19809E-14
  1242    0.82053E+03    0.10313E+02    0.53828E-09    0.10313E+02    0.23464E+02   -0.20222E-09    0.53828E-09   -0.20222E-09    0.19744E-14
  1243    0.81617E+03    0.99904E+01    0.54220E-09    0.99904E+01    0.23661E+02   -0.20402E-09    0.54220E-09   -0.20402E-09    0.19678E-14
  1244    0.81187E+03    0.96531E+01    0.54574E-09    0.96531E+01    0.23859E+02   -0.20579E-09    0.54574E-09   -0.20579E-09    0.19613E-14
  1245    0.80763E+03    0.92996E+01    0.54888E-09    0.92996E+01    0.24055E+02   -0.20751E-09    0.54888E-09   -0.20751E-09    0.19549E-14
  1246    0.80339E+03    0.89315E+01    0.55162E-09    0.89315E+01    0.24249E+02   -0.20919E-09    0.55162E-09   -0.20919E-09    0.19484E-14
  1247    0.79915E+03    0.85471E+01    0.55395E-09    0.85471E+01    0.24441E+02   -0.21082E-09    0.55395E-09   -0.21082E-09    0.19420E-14
  1248    0.79497E+03    0.81472E+01    0.55585E-09    0.81472E+01    0.24632E+02   -0.21241E-09    0.55585E-09   -0.21241E-09    0.19356E-14
  1249    0.79086E+03    0.77326E+01    0.55732E-09    0.77326E+01    0.24822E+02   -0.21395E-09    0.55732E-09   -0.21395E-09    0.19292E-14
  1250    0.78681E+03    0.73031E+01    0.55834E-09    0.73031E+01    0.25009E+02   -0.21544E-09    0.55834E-09   -0.21544E-09    0.19228E-14
  1251    0.78276E+03    0.68587E+01    0.55890E-09    0.68587E+01    0.25194E+02   -0.21689E-09    0.55890E-09   -0.21689E-09    0.19165E-14
  1252    0.77885E+03    0.63998E+01    0.55903E-09    0.63998E+01    0.25378E+02   -0.21829E-09    0.55903E-09   -0.21829E-09    0.19102E-14
  1253    0.77485E+03    0.59270E+01    0.55873E-09    0.59270E+01    0.25559E+02   -0.21965E-09    0.55873E-09   -0.21965E-09    0.19039E-14
  1254    0.77093E+03    0.54402E+01    0.55803E-09    0.54402E+01    0.25738E+02   -0.22096E-09    0.55803E-09   -0.22096E-09    0.18977E-14
  1255    0.76707E+03    0.49397E+01    0.55694E-09    0.49397E+01    0.25915E+02   -0.22223E-09    0.55694E-09   -0.22223E-09    0.18915E-14
  1256    0.76336E+03    0.44259E+01    0.55548E-09    0.44259E+01    0.26089E+02   -0.22345E-09    0.55548E-09   -0.22345E-09    0.18853E-14
  1257    0.75964E+03    0.38990E+01    0.55368E-09    0.38990E+01    0.26262E+02   -0.22463E-09    0.55368E-09   -0.22463E-09    0.18791E-14
  1258    0.75591E+03    0.33594E+01    0.55154E-09    0.33594E+01    0.26431E+02   -0.22577E-09    0.55154E-09   -0.22577E-09    0.18729E-14
  1259    0.75225E+03    0.28072E+01    0.54909E-09    0.28072E+01    0.26598E+02   -0.22686E-09    0.54909E-09   -0.22686E-09    0.18668E-14
  1260    0.74866E+03    0.22429E+01    0.54635E-09    0.22429E+01    0.26762E+02   -0.22791E-09    0.54635E-09   -0.22791E-09    0.18607E-14
  1261    0.74514E+03    0.16665E+01    0.54333E-09    0.16665E+01    0.26924E+02   -0.22892E-09    0.54333E-09   -0.22892E-09    0.18546E-14
  1262    0.74169E+03    0.10787E+01    0.54005E-09    0.10787E+01    0.27083E+02   -0.22989E-09    0.54005E-09   -0.22989E-09    0.18485E-14
  1263    0.73830E+03    0.47937E+00    0.53653E-09    0.47937E+00    0.27239E+02   -0.23082E-09    0.53653E-09   -0.23082E-09    0.18425E-14
  1264    0.73491E+03   -0.13120E+00    0.53279E-09   -0.13120E+00    0.27393E+02   -0.23172E-09    0.53279E-09   -0.23172E-09    0.18365E-14
  1265    0.73167E+03   -0.75252E+00    0.52884E-09   -0.75252E+00    0.27543E+02   -0.23257E-09    0.52884E-09   -0.23257E-09    0.18305E-14
  1266    0.72842E+03   -0.13842E+01    0.52471E-09   -0.13842E+01    0.27691E+02   -0.23338E-09    0.52471E-09   -0.23338E-09    0.18245E-14
  1267    0.72523E+03   -0.20262E+01    0.52041E-09   -0.20262E+01    0.27834E+02   -0.23416E-09    0.52041E-09   -0.23416E-09    0.18186E-14
  1268    0.72213E+03   -0.26781E+01    0.51597E-09   -0.26781E+01    0.27976E+02   -0.23489E-09    0.51597E-09   -0.23489E-09    0.18127E-14
  1269    0.71910E+03   -0.33393E+01    0.51139E-09   -0.33393E+01    0.28113E+02   -0.23559E-09    0.51139E-09   -0.23559E-09    0.18068E-14
  1270    0.71611E+03   -0.40106E+01    0.50670E-09   -0.40106E+01    0.28247E+02   -0.23626E-09    0.50670E-09   -0.23626E-09    0.18009E-14
  1271    0.71320E+03   -0.46904E+01    0.50191E-09   -0.46904E+01    0.28379E+02   -0.23689E-09    0.50191E-09   -0.23689E-09    0.17950E-14
  1272    0.71034E+03   -0.53788E+01    0.49705E-09   -0.53788E+01    0.28507E+02   -0.23748E-09    0.49705E-09   -0.23748E-09    0.17892E-14
  1273    0.70752E+03   -0.60757E+01    0.49213E-09   -0.60757E+01    0.28631E+02   -0.23804E-09    0.49213E-09   -0.23804E-09    0.17834E-14
  1274    0.70478E+03   -0.67804E+01    0.48717E-09   -0.67804E+01    0.28751E+02   -0.23857E-09    0.48717E-09   -0.23857E-09    0.17776E-14
  1275    0.70211E+03   -0.74923E+01    0.48218E-09   -0.74923E+01    0.28868E+02   -0.23906E-09    0.48218E-09   -0.23906E-09    0.17719E-14
  1276    0.69949E+03   -0.82120E+01    0.47720E-09   -0.82120E+01    0.28982E+02   -0.23952E-09    0.47720E-09   -0.23952E-09    0.17661E-14
  1277    0.69694E+03   -0.89382E+01    0.47223E-09   -0.89382E+01    0.29092E+02   -0.23994E-09    0.47223E-09   -0.23994E-09    0.17604E-14
  1278    0.69445E+03   -0.96716E+01    0.46729E-09   -0.96716E+01    0.29199E+02   -0.24034E-09    0.46729E-09   -0.24034E-09    0.17547E-14
  1279    0.69204E+03   -0.10411E+02    0.46240E-09   -0.10411E+02    0.29301E+02   -0.24070E-09    0.46240E-09   -0.24070E-09    0.17491E-14
  1280    0.68969E+03   -0.11157E+02    0.45758E-09   -0.11157E+02    0.29400E+02   -0.24103E-09    0.45758E-09   -0.24103E-09    0.17434E-14
  1281    0.68741E+03   -0.11908E+02    0.45285E-09   -0.11908E+02    0.29496E+02   -0.24134E-09    0.45285E-09   -0.24134E-09    0.17378E-14
  1282    0.68520E+03   -0.12664E+02    0.44822E-09   -0.12664E+02    0.29587E+02   -0.24161E-09    0.44822E-09   -0.24161E-09    0.17322E-14
  1283    0.68306E+03   -0.13425E+02    0.44372E-09   -0.13425E+02    0.29675E+02   -0.24185E-09    0.44372E-09   -0.24185E-09    0.17266E-14
  1284    0.68099E+03   -0.14192E+02    0.43936E-09   -0.14192E+02    0.29758E+02   -0.24207E-09    0.43936E-09   -0.24207E-09    0.17210E-14
  1285    0.67897E+03   -0.14962E+02    0.43516E-09   -0.14962E+02    0.29838E+02   -0.24226E-09    0.43516E-09   -0.24226E-09    0.17155E-14
  1286    0.67702E+03   -0.15737E+02    0.43114E-09   -0.15737E+02    0.29913E+02   -0.24242E-09    0.43114E-09   -0.24242E-09    0.17100E-14
  1287    0.67515E+03   -0.16515E+02    0.42731E-09   -0.16515E+02    0.29985E+02   -0.24255E-09    0.42731E-09   -0.24255E-09    0.17045E-14
  1288    0.67335E+03   -0.17297E+02    0.42370E-09   -0.17297E+02    0.30053E+02   -0.24265E-09    0.42370E-09   -0.24265E-09    0.16990E-14
  1289    0.67162E+03   -0.18080E+02    0.42032E-09   -0.18080E+02    0.30117E+02   -0.24274E-09    0.42032E-09   -0.24274E-09    0.16935E-14
  1290    0.66994E+03   -0.18867E+02    0.41720E-09   -0.18867E+02    0.30176E+02   -0.24279E-09    0.41720E-09   -0.24279E-09    0.16881E-14
  1291    0.66835E+03   -0.19657E+02    0.41434E-09   -0.19657E+02    0.30232E+02   -0.24282E-09    0.41434E-09   -0.24282E-09    0.16827E-14
  1292    0.66681E+03   -0.20449E+02    0.41177E-09   -0.20449E+02    0.30282E+02   -0.24283E-09    0.41177E-09   -0.24283E-09    0.16773E-14
  1293    0.66534E+03   -0.21243E+02    0.40950E-09   -0.21243E+02    0.30330E+02   -0.24281E-09    0.40950E-09   -0.24281E-09    0.16719E-14
  1294    0.66396E+03   -0.22036E+02    0.40756E-09   -0.22036E+02    0.30373E+02   -0.24277E-09    0.40756E-09   -0.24277E-09    0.16666E-14
  1295    0.66263E+03   -0.22832E+02    0.40597E-09   -0.22832E+02    0.30411E+02   -0.24271E-09    0.40597E-09   -0.24271E-09    0.16612E-14
  1296    0.66136E+03   -0.23627E+02    0.40473E-09   -0.23627E+02    0.30447E+02   -0.24262E-09    0.40473E-09   -0.24262E-09    0.16559E-14
  1297    0.66017E+03   -0.24423E+02    0.40387E-09   -0.24423E+02    0.30478E+02   -0.24252E-09    0.40387E-09   -0.24252E-09    0.16506E-14
  1298    0.65905E+03   -0.25219E+02    0.40341E-09   -0.25219E+02    0.30505E+02   -0.24239E-09    0.40341E-09   -0.24239E-09    0.16454E-14
  1299    0.65798E+03   -0.26016E+02    0.40336E-09   -0.26016E+02    0.30527E+02   -0.24225E-09    0.40336E-09   -0.24225E-09    0.16401E-14
  1300    0.65699E+03   -0.26811E+02    0.40374E-09   -0.26811E+02    0.30545E+02   -0.24208E-09    0.40374E-09   -0.24208E-09    0.16349E-14
  1301    0.65608E+03   -0.27604E+02    0.40457E-09   -0.27604E+02    0.30559E+02   -0.24189E-09    0.40457E-09   -0.24189E-09    0.16297E-14
  1302    0.65522E+03   -0.28396E+02    0.40583E-09   -0.28396E+02    0.30569E+02   -0.24169E-09    0.40583E-09   -0.24169E-09    0.16245E-14
  1303    0.65442E+03   -0.29188E+02    0.40751E-09   -0.29188E+02    0.30575E+02   -0.24146E-09    0.40751E-09   -0.24146E-09    0.16193E-14
  1304    0.65370E+03   -0.29976E+02    0.40958E-09   -0.29976E+02    0.30577E+02   -0.24122E-09    0.40958E-09   -0.24122E-09    0.16142E-14
  1305    0.65304E+03   -0.30764E+02    0.41203E-09   -0.30764E+02    0.30574E+02   -0.24096E-09    0.41203E-09   -0.24096E-09    0.16090E-14
  1306    0.65243E+03   -0.31547E+02    0.41483E-09   -0.31547E+02    0.30568E+02   -0.24068E-09    0.41483E-09   -0.24068E-09    0.16039E-14
  1307    0.65190E+03   -0.32327E+02    0.41797E-09   -0.32327E+02    0.30557E+02   -0.24037E-09    0.41797E-09   -0.24037E-09    0.15988E-14
  1308    0.65144E+03   -0.33106E+02    0.42143E-09   -0.33106E+02    0.30542E+02   -0.24005E-09    0.42143E-09   -0.24005E-09    0.15937E-14
  1309    0.65102E+03   -0.33879E+02    0.42519E-09   -0.33879E+02    0.30521E+02   -0.23971E-09    0.42519E-09   -0.23971E-09    0.15887E-14
  1310    0.65069E+03   -0.34649E+02    0.42924E-09   -0.34649E+02    0.30498E+02   -0.23935E-09    0.42924E-09   -0.23935E-09    0.15836E-14
  1311    0.65040E+03   -0.35414E+02    0.43354E-09   -0.35414E+02    0.30471E+02   -0.23897E-09    0.43354E-09   -0.23897E-09    0.15786E-14
  1312    0.65020E+03   -0.36174E+02    0.43809E-09   -0.36174E+02    0.30439E+02   -0.23857E-09    0.43809E-09   -0.23857E-09    0.15736E-14
  1313    0.65005E+03   -0.36929E+02    0.44287E-09   -0.36929E+02    0.30403E+02   -0.23814E-09    0.44287E-09   -0.23814E-09    0.15686E-14
  1314    0.64996E+03   -0.37679E+02    0.44785E-09   -0.37679E+02    0.30363E+02   -0.23770E-09    0.44785E-09   -0.23770E-09    0.15637E-14
  1315    0.64992E+03   -0.38423E+02    0.45301E-09   -0.38423E+02    0.30320E+02   -0.23724E-09    0.45301E-09   -0.23724E-09    0.15587E-14
  1316    0.64995E+03   -0.39161E+02    0.45835E-09   -0.39161E+02    0.30271E+02   -0.23676E-09    0.45835E-09   -0.23676E-09    0.15538E-14
  1317    0.65005E+03   -0.39892E+02    0.46383E-09   -0.39892E+02    0.30221E+02   -0.23625E-09    0.46383E-09   -0.23625E-09    0.15489E-14
  1318    0.65019E+03   -0.40617E+02    0.46945E-09   -0.40617E+02    0.30164E+02   -0.23573E-09    0.46945E-09   -0.23573E-09    0.15440E-14
  1319    0.65039E+03   -0.41336E+02    0.47518E-09   -0.41336E+02    0.30104E+02   -0.23519E-09    0.47518E-09   -0.23519E-09    0.15391E-14
  1320    0.65064E+03   -0.42046E+02    0.48100E-09   -0.42046E+02    0.30040E+02   -0.23462E-09    0.48100E-09   -0.23462E-09    0.15343E-14
  1321    0.65095E+03   -0.42750E+02    0.48689E-09   -0.42750E+02    0.29973E+02   -0.23404E-09    0.48689E-09   -0.23404E-09    0.15295E-14
  1322    0.65132E+03   -0.43445E+02    0.49284E-09   -0.43445E+02    0.29900E+02   -0.23343E-09    0.49284E-09   -0.23343E-09    0.15247E-14
  1323    0.65175E+03   -0.44132E+02    0.49883E-09   -0.44132E+02    0.29824E+02   -0.23280E-09    0.49883E-09   -0.23280E-09    0.15199E-14
  1324    0.65223E+03   -0.44812E+02    0.50483E-09   -0.44812E+02    0.29745E+02   -0.23215E-09    0.50483E-09   -0.23215E-09    0.15151E-14
  1325    0.65276E+03   -0.45482E+02    0.51083E-09   -0.45482E+02    0.29662E+02   -0.23148E-09    0.51083E-09   -0.23148E-09    0.15103E-14
  1326    0.65334E+03   -0.46144E+02    0.51682E-09   -0.46144E+02    0.29575E+02   -0.23079E-09    0.51682E-09   -0.23079E-09    0.15056E-14
  1327    0.65397E+03   -0.46797E+02    0.52276E-09   -0.46797E+02    0.29485E+02   -0.23008E-09    0.52276E-09   -0.23008E-09    0.15008E-14
  1328    0.65466E+03   -0.47439E+02    0.52864E-09   -0.47439E+02    0.29391E+02   -0.22935E-09    0.52864E-09   -0.22935E-09    0.14961E-14
  1329    0.65539E+03   -0.48073E+02    0.53445E-09   -0.48073E+02    0.29293E+02   -0.22859E-09    0.53445E-09   -0.22859E-09    0.14914E-14
  1330    0.65617E+03   -0.48696E+02    0.54016E-09   -0.48696E+02    0.29191E+02   -0.22782E-09    0.54016E-09   -0.22782E-09    0.14868E-14
  1331    0.65700E+03   -0.49309E+02    0.54576E-09   -0.49309E+02    0.29087E+02   -0.22702E-09    0.54576E-09   -0.22702E-09    0.14821E-14
  1332    0.65787E+03   -0.49912E+02    0.55123E-09   -0.49912E+02    0.28978E+02   -0.22620E-09    0.55123E-09   -0.22620E-09    0.14775E-14
  1333    0.65880E+03   -0.50503E+02    0.55654E-09   -0.50503E+02    0.28865E+02   -0.22536E-09    0.55654E-09   -0.22536E-09    0.14729E-14
  1334    0.65976E+03   -0.51085E+02    0.56168E-09   -0.51085E+02    0.28751E+02   -0.22450E-09    0.56168E-09   -0.22450E-09    0.14683E-14
  1335    0.66077E+03   -0.51655E+02    0.56663E-09   -0.51655E+02    0.28631E+02   -0.22361E-09    0.56663E-09   -0.22361E-09    0.14637E-14
  1336    0.66182E+03   -0.52213E+02    0.57137E-09   -0.52213E+02    0.28510E+02   -0.22271E-09    0.57137E-09   -0.22271E-09    0.14591E-14
  1337    0.66292E+03   -0.52760E+02    0.57589E-09   -0.52760E+02    0.28384E+02   -0.22178E-09    0.57589E-09   -0.22178E-09    0.14545E-14
  1338    0.66405E+03   -0.53295E+02    0.58016E-09   -0.53295E+02    0.28255E+02   -0.22083E-09    0.58016E-09   -0.22083E-09    0.14500E-14
  1339    0.66523E+03   -0.53818E+02    0.58416E-09   -0.53818E+02    0.28123E+02   -0.21985E-09    0.58416E-09   -0.21985E-09    0.14455E-14
  1340    0.66644E+03   -0.54331E+02    0.58788E-09   -0.54331E+02    0.27989E+02   -0.21886E-09    0.58788E-09   -0.21886E-09    0.14410E-14
  1341    0.66769E+03   -0.54830E+02    0.59129E-09   -0.54830E+02    0.27852E+02   -0.21784E-09    0.59129E-09   -0.21784E-09    0.14365E-14
  1342    0.66897E+03   -0.55317E+02    0.59439E-09   -0.55317E+02    0.27711E+02   -0.21680E-09    0.59439E-09   -0.21680E-09    0.14320E-14
  1343    0.67030E+03   -0.55791E+02    0.59714E-09   -0.55791E+02    0.27567E+02   -0.21574E-09    0.59714E-09   -0.21574E-09    0.14276E-14
  1344    0.67166E+03   -0.56253E+02    0.59953E-09   -0.56253E+02    0.27420E+02   -0.21465E-09    0.59953E-09   -0.21465E-09    0.14231E-14
  1345    0.67303E+03   -0.56701E+02    0.60155E-09   -0.56701E+02    0.27271E+02   -0.21354E-09    0.60155E-09   -0.21354E-09    0.14187E-14
  1346    0.67446E+03   -0.57137E+02    0.60316E-09   -0.57137E+02    0.27118E+02   -0.21241E-09    0.60316E-09   -0.21241E-09    0.14143E-14
  1347    0.67591E+03   -0.57559E+02    0.60436E-09   -0.57559E+02    0.26963E+02   -0.21126E-09    0.60436E-09   -0.21126E-09    0.14099E-14
  1348    0.67739E+03   -0.57968E+02    0.60513E-09   -0.57968E+02    0.26806E+02   -0.21008E-09    0.60513E-09   -0.21008E-09    0.14056E-14
  1349    0.67891E+03   -0.58363E+02    0.60544E-09   -0.58363E+02    0.26645E+02   -0.20888E-09    0.60544E-09   -0.20888E-09    0.14012E-14
  1350    0.68045E+03   -0.58744E+02    0.60528E-09   -0.58744E+02    0.26483E+02   -0.20766E-09    0.60528E-09   -0.20766E-09    0.13969E-14
  1351    0.68202E+03   -0.59112E+02    0.60463E-09   -0.59112E+02    0.26317E+02   -0.20641E-09    0.60463E-09   -0.20641E-09    0.13925E-14
  1352    0.68360E+03   -0.59465E+02    0.60353E-09   -0.59465E+02    0.26149E+02   -0.20514E-09    0.60353E-09   -0.20514E-09    0.13882E-14
  1353    0.68522E+03   -0.59805E+02    0.60199E-09   -0.59805E+02    0.25980E+02   -0.20385E-09    0.60199E-09   -0.20385E-09    0.13839E-14
  1354    0.68685E+03   -0.60131E+02    0.60006E-09   -0.60131E+02    0.25808E+02   -0.20254E-09    0.60006E-09   -0.20254E-09    0.13797E-14
  1355    0.68852E+03   -0.60442E+02    0.59776E-09   -0.60442E+02    0.25634E+02   -0.20121E-09    0.59776E-09   -0.20121E-09    0.13754E-14
  1356    0.69021E+03   -0.60741E+02    0.59512E-09   -0.60741E+02    0.25458E+02   -0.19986E-09    0.59512E-09   -0.19986E-09    0.13712E-14
  1357    0.69191E+03   -0.61023E+02    0.59218E-09   -0.61023E+02    0.25280E+02   -0.19849E-09    0.59218E-09   -0.19849E-09    0.13669E-14
  1358    0.69362E+03   -0.61289E+02    0.58897E-09   -0.61289E+02    0.25099E+02   -0.19710E-09    0.58897E-09   -0.19710E-09    0.13627E-14
  1359    0.69535E+03   -0.61543E+02    0.58551E-09   -0.61543E+02    0.24917E+02   -0.19570E-09    0.58551E-09   -0.19570E-09    0.13585E-14
  1360    0.69708E+03   -0.61781E+02    0.58185E-09   -0.61781E+02    0.24735E+02   -0.19427E-09    0.58185E-09   -0.19427E-09    0.13543E-14
  1361    0.69884E+03   -0.62005E+02    0.57800E-09   -0.62005E+02    0.24549E+02   -0.19284E-09    0.57800E-09   -0.19284E-09    0.13502E-14
  1362    0.70060E+03   -0.62212E+02    0.57400E-09   -0.62212E+02    0.24362E+02   -0.19138E-09    0.57400E-09   -0.19138E-09    0.13460E-14
  1363    0.70238E+03   -0.62408E+02    0.56989E-09   -0.62408E+02    0.24173E+02   -0.18992E-09    0.56989E-09   -0.18992E-09    0.13419E-14
  1364    0.70414E+03   -0.62586E+02    0.56569E-09   -0.62586E+02    0.23983E+02   -0.18844E-09    0.56569E-09   -0.18844E-09    0.13377E-14
  1365    0.70599E+03   -0.62748E+02    0.56144E-09   -0.62748E+02    0.23791E+02   -0.18694E-09    0.56144E-09   -0.18694E-09    0.13336E-14
  1366    0.70778E+03   -0.62897E+02    0.55716E-09   -0.62897E+02    0.23597E+02   -0.18544E-09    0.55716E-09   -0.18544E-09    0.13295E-14
  1367    0.70957E+03   -0.63031E+02    0.55289E-09   -0.63031E+02    0.23402E+02   -0.18392E-09    0.55289E-09   -0.18392E-09    0.13255E-14
  1368    0.71145E+03   -0.63149E+02    0.54866E-09   -0.63149E+02    0.23207E+02   -0.18239E-09    0.54866E-09   -0.18239E-09    0.13214E-14
  1369    0.71325E+03   -0.63251E+02    0.54450E-09   -0.63251E+02    0.23010E+02   -0.18085E-09    0.54450E-09   -0.18085E-09    0.13173E-14
  1370    0.71507E+03   -0.63339E+02    0.54044E-09   -0.63339E+02    0.22812E+02   -0.17931E-09    0.54044E-09   -0.17931E-09    0.13133E-14
  1371    0.71688E+03   -0.63411E+02    0.53651E-09   -0.63411E+02    0.22614E+02   -0.17775E-09    0.53651E-09   -0.17775E-09    0.13093E-14
  1372    0.71871E+03   -0.63468E+02    0.53275E-09   -0.63468E+02    0.22414E+02   -0.17619E-09    0.53275E-09   -0.17619E-09    0.13053E-14
  1373    0.72054E+03   -0.63510E+02    0.52918E-09   -0.63510E+02    0.22214E+02   -0.17462E-09    0.52918E-09   -0.17462E-09    0.13013E-14
  1374    0.72238E+03   -0.63537E+02    0.52584E-09   -0.63537E+02    0.22014E+02   -0.17304E-09    0.52584E-09   -0.17304E-09    0.12973E-14
  1375    0.72422E+03   -0.63548E+02    0.52275E-09   -0.63548E+02    0.21812E+02   -0.17146E-09    0.52275E-09   -0.17146E-09    0.12933E-14
  1376    0.72607E+03   -0.63544E+02    0.51995E-09   -0.63544E+02    0.21609E+02   -0.16987E-09    0.51995E-09   -0.16987E-09    0.12894E-14
  1377    0.72792E+03   -0.63526E+02    0.51747E-09   -0.63526E+02    0.21408E+02   -0.16828E-09    0.51747E-09   -0.16828E-09    0.12855E-14
