#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   174    0.48397E+04   -0.40148E+02    0.18535E-06   -0.40148E+02    0.87225E+00   -0.36470E-08    0.18535E-06   -0.36470E-08    0.23105E-11
   175    0.48654E+04   -0.39688E+02    0.18584E-06   -0.39688E+02    0.86219E+00   -0.36359E-08    0.18584E-06   -0.36359E-08    0.22707E-11
   176    0.48906E+04   -0.39202E+02    0.18629E-06   -0.39202E+02    0.85211E+00   -0.36193E-08    0.18629E-06   -0.36193E-08    0.22318E-11
   177    0.49155E+04   -0.38693E+02    0.18668E-06   -0.38693E+02    0.84193E+00   -0.35971E-08    0.18668E-06   -0.35971E-08    0.21938E-11
   178    0.49400E+04   -0.38157E+02    0.18703E-06   -0.38157E+02    0.83188E+00   -0.35696E-08    0.18703E-06   -0.35696E-08    0.21565E-11
   179    0.49640E+04   -0.37596E+02    0.18732E-06   -0.37596E+02    0.82164E+00   -0.35371E-08    0.18732E-06   -0.35371E-08    0.21200E-11
   180    0.49879E+04   -0.37010E+02    0.18757E-06   -0.37010E+02    0.81143E+00   -0.34998E-08    0.18757E-06   -0.34998E-08    0.20843E-11
   181    0.50113E+04   -0.36400E+02    0.18777E-06   -0.36400E+02    0.80125E+00   -0.34580E-08    0.18777E-06   -0.34580E-08    0.20493E-11
   182    0.50343E+04   -0.35764E+02    0.18793E-06   -0.35764E+02    0.79116E+00   -0.34119E-08    0.18793E-06   -0.34119E-08    0.20151E-11
   183    0.50568E+04   -0.35103E+02    0.18804E-06   -0.35103E+02    0.78108E+00   -0.33617E-08    0.18804E-06   -0.33617E-08    0.19816E-11
   184    0.50790E+04   -0.34417E+02    0.18811E-06   -0.34417E+02    0.77109E+00   -0.33078E-08    0.18811E-06   -0.33078E-08    0.19488E-11
   185    0.51009E+04   -0.33707E+02    0.18813E-06   -0.33707E+02    0.76132E+00   -0.32503E-08    0.18813E-06   -0.32503E-08    0.19167E-11
   186    0.51219E+04   -0.32971E+02    0.18811E-06   -0.32971E+02    0.75163E+00   -0.31896E-08    0.18811E-06   -0.31896E-08    0.18853E-11
   187    0.51429E+04   -0.32210E+02    0.18805E-06   -0.32210E+02    0.74214E+00   -0.31258E-08    0.18805E-06   -0.31258E-08    0.18546E-11
   188    0.51634E+04   -0.31425E+02    0.18795E-06   -0.31425E+02    0.73285E+00   -0.30593E-08    0.18795E-06   -0.30593E-08    0.18245E-11
   189    0.51834E+04   -0.30615E+02    0.18781E-06   -0.30615E+02    0.72378E+00   -0.29902E-08    0.18781E-06   -0.29902E-08    0.17950E-11
   190    0.52033E+04   -0.29782E+02    0.18762E-06   -0.29782E+02    0.71497E+00   -0.29189E-08    0.18762E-06   -0.29189E-08    0.17661E-11
   191    0.52224E+04   -0.28923E+02    0.18740E-06   -0.28923E+02    0.70644E+00   -0.28455E-08    0.18740E-06   -0.28455E-08    0.17378E-11
   192    0.52412E+04   -0.28040E+02    0.18714E-06   -0.28040E+02    0.69821E+00   -0.27704E-08    0.18714E-06   -0.27704E-08    0.17101E-11
   193    0.52594E+04   -0.27135E+02    0.18684E-06   -0.27135E+02    0.69032E+00   -0.26937E-08    0.18684E-06   -0.26937E-08    0.16830E-11
   194    0.52773E+04   -0.26204E+02    0.18651E-06   -0.26204E+02    0.68278E+00   -0.26158E-08    0.18651E-06   -0.26158E-08    0.16564E-11
   195    0.52947E+04   -0.25251E+02    0.18614E-06   -0.25251E+02    0.67564E+00   -0.25369E-08    0.18614E-06   -0.25369E-08    0.16303E-11
   196    0.53116E+04   -0.24274E+02    0.18573E-06   -0.24274E+02    0.66891E+00   -0.24572E-08    0.18573E-06   -0.24572E-08    0.16047E-11
   197    0.53281E+04   -0.23275E+02    0.18529E-06   -0.23275E+02    0.66264E+00   -0.23770E-08    0.18529E-06   -0.23770E-08    0.15796E-11
   198    0.53441E+04   -0.22253E+02    0.18482E-06   -0.22253E+02    0.65685E+00   -0.22965E-08    0.18482E-06   -0.22965E-08    0.15551E-11
   199    0.53597E+04   -0.21209E+02    0.18432E-06   -0.21209E+02    0.65156E+00   -0.22160E-08    0.18432E-06   -0.22160E-08    0.15309E-11
   200    0.53748E+04   -0.20143E+02    0.18378E-06   -0.20143E+02    0.64680E+00   -0.21358E-08    0.18378E-06   -0.21358E-08    0.15072E-11
   201    0.53894E+04   -0.19054E+02    0.18321E-06   -0.19054E+02    0.64263E+00   -0.20560E-08    0.18321E-06   -0.20560E-08    0.14840E-11
   202    0.54036E+04   -0.17945E+02    0.18261E-06   -0.17945E+02    0.63904E+00   -0.19767E-08    0.18261E-06   -0.19767E-08    0.14612E-11
   203    0.54172E+04   -0.16813E+02    0.18198E-06   -0.16813E+02    0.63610E+00   -0.18980E-08    0.18198E-06   -0.18980E-08    0.14387E-11
   204    0.54302E+04   -0.15662E+02    0.18132E-06   -0.15662E+02    0.63382E+00   -0.18197E-08    0.18132E-06   -0.18197E-08    0.14167E-11
   205    0.54428E+04   -0.14490E+02    0.18064E-06   -0.14490E+02    0.63226E+00   -0.17420E-08    0.18064E-06   -0.17420E-08    0.13952E-11
   206    0.54547E+04   -0.13297E+02    0.17992E-06   -0.13297E+02    0.63145E+00   -0.16648E-08    0.17992E-06   -0.16648E-08    0.13740E-11
   207    0.54662E+04   -0.12085E+02    0.17918E-06   -0.12085E+02    0.63140E+00   -0.15881E-08    0.17918E-06   -0.15881E-08    0.13532E-11
   208    0.54770E+04   -0.10852E+02    0.17842E-06   -0.10852E+02    0.63218E+00   -0.15120E-08    0.17842E-06   -0.15120E-08    0.13327E-11
   209    0.54872E+04   -0.96010E+01    0.17762E-06   -0.96010E+01    0.63380E+00   -0.14364E-08    0.17762E-06   -0.14364E-08    0.13127E-11
   210    0.54970E+04   -0.83310E+01    0.17681E-06   -0.83310E+01    0.63631E+00   -0.13613E-08    0.17681E-06   -0.13613E-08    0.12930E-11
   211    0.55061E+04   -0.70426E+01    0.17596E-06   -0.70426E+01    0.63974E+00   -0.12869E-08    0.17596E-06   -0.12869E-08    0.12738E-11
   212    0.55146E+04   -0.57364E+01    0.17510E-06   -0.57364E+01    0.64413E+00   -0.12130E-08    0.17510E-06   -0.12130E-08    0.12548E-11
   213    0.55226E+04   -0.44123E+01    0.17421E-06   -0.44123E+01    0.64951E+00   -0.11396E-08    0.17421E-06   -0.11396E-08    0.12363E-11
   214    0.55300E+04   -0.30715E+01    0.17330E-06   -0.30715E+01    0.65587E+00   -0.10669E-08    0.17330E-06   -0.10669E-08    0.12181E-11
   215    0.55369E+04   -0.17146E+01    0.17237E-06   -0.17146E+01    0.66342E+00   -0.99473E-09    0.17237E-06   -0.99473E-09    0.12002E-11
   216    0.55431E+04   -0.34084E+00    0.17142E-06   -0.34084E+00    0.67196E+00   -0.92316E-09    0.17142E-06   -0.92316E-09    0.11827E-11
   217    0.55489E+04    0.10477E+01    0.17045E-06    0.10477E+01    0.68165E+00   -0.85220E-09    0.17045E-06   -0.85220E-09    0.11655E-11
   218    0.55540E+04    0.24515E+01    0.16946E-06    0.24515E+01    0.69248E+00   -0.78185E-09    0.16946E-06   -0.78185E-09    0.11486E-11
   219    0.55586E+04    0.38715E+01    0.16845E-06    0.38715E+01    0.70446E+00   -0.71211E-09    0.16845E-06   -0.71211E-09    0.11321E-11
   220    0.55626E+04    0.53035E+01    0.16743E-06    0.53035E+01    0.71773E+00   -0.64300E-09    0.16743E-06   -0.64300E-09    0.11159E-11
   221    0.55660E+04    0.67497E+01    0.16638E-06    0.67497E+01    0.73222E+00   -0.57451E-09    0.16638E-06   -0.57451E-09    0.11000E-11
   222    0.55689E+04    0.82087E+01    0.16532E-06    0.82087E+01    0.74808E+00   -0.50666E-09    0.16532E-06   -0.50666E-09    0.10843E-11
   223    0.55711E+04    0.96815E+01    0.16425E-06    0.96815E+01    0.76523E+00   -0.43944E-09    0.16425E-06   -0.43944E-09    0.10690E-11
   224    0.55729E+04    0.11164E+02    0.16316E-06    0.11164E+02    0.78367E+00   -0.37288E-09    0.16316E-06   -0.37288E-09    0.10540E-11
   225    0.55740E+04    0.12660E+02    0.16205E-06    0.12660E+02    0.80354E+00   -0.30698E-09    0.16205E-06   -0.30698E-09    0.10393E-11
   226    0.55746E+04    0.14166E+02    0.16094E-06    0.14166E+02    0.82486E+00   -0.24173E-09    0.16094E-06   -0.24173E-09    0.10249E-11
   227    0.55745E+04    0.15683E+02    0.15981E-06    0.15683E+02    0.84761E+00   -0.17716E-09    0.15981E-06   -0.17716E-09    0.10107E-11
   228    0.55740E+04    0.17209E+02    0.15867E-06    0.17209E+02    0.87179E+00   -0.11326E-09    0.15867E-06   -0.11326E-09    0.99680E-12
   229    0.55729E+04    0.18744E+02    0.15751E-06    0.18744E+02    0.89749E+00   -0.50043E-10    0.15751E-06   -0.50043E-10    0.98317E-12
   230    0.55711E+04    0.20288E+02    0.15635E-06    0.20288E+02    0.92469E+00    0.12485E-10    0.15635E-06    0.12485E-10    0.96979E-12
   231    0.55687E+04    0.21841E+02    0.15518E-06    0.21841E+02    0.95348E+00    0.74317E-10    0.15518E-06    0.74317E-10    0.95667E-12
   232    0.55657E+04    0.23401E+02    0.15399E-06    0.23401E+02    0.98377E+00    0.13545E-09    0.15399E-06    0.13545E-09    0.94379E-12
   233    0.55623E+04    0.24967E+02    0.15280E-06    0.24967E+02    0.10158E+01    0.19587E-09    0.15280E-06    0.19587E-09    0.93116E-12
   234    0.55580E+04    0.26540E+02    0.15160E-06    0.26540E+02    0.10494E+01    0.25557E-09    0.15160E-06    0.25557E-09    0.91876E-12
   235    0.55533E+04    0.28118E+02    0.15040E-06    0.28118E+02    0.10846E+01    0.31455E-09    0.15040E-06    0.31455E-09    0.90659E-12
   236    0.55479E+04    0.29701E+02    0.14918E-06    0.29701E+02    0.11216E+01    0.37280E-09    0.14918E-06    0.37280E-09    0.89464E-12
   237    0.55420E+04    0.31289E+02    0.14797E-06    0.31289E+02    0.11602E+01    0.43032E-09    0.14797E-06    0.43032E-09    0.88290E-12
   238    0.55355E+04    0.32880E+02    0.14674E-06    0.32880E+02    0.12006E+01    0.48709E-09    0.14674E-06    0.48709E-09    0.87138E-12
   239    0.55284E+04    0.34475E+02    0.14552E-06    0.34475E+02    0.12427E+01    0.54311E-09    0.14552E-06    0.54311E-09    0.86007E-12
   240    0.55206E+04    0.36072E+02    0.14429E-06    0.36072E+02    0.12865E+01    0.59838E-09    0.14429E-06    0.59838E-09    0.84895E-12
   241    0.55124E+04    0.37671E+02    0.14305E-06    0.37671E+02    0.13322E+01    0.65288E-09    0.14305E-06    0.65288E-09    0.83803E-12
   242    0.55036E+04    0.39271E+02    0.14182E-06    0.39271E+02    0.13796E+01    0.70661E-09    0.14182E-06    0.70661E-09    0.82729E-12
   243    0.54942E+04    0.40872E+02    0.14058E-06    0.40872E+02    0.14288E+01    0.75957E-09    0.14058E-06    0.75957E-09    0.81674E-12
   244    0.54842E+04    0.42473E+02    0.13935E-06    0.42473E+02    0.14799E+01    0.81174E-09    0.13935E-06    0.81174E-09    0.80636E-12
   245    0.54736E+04    0.44073E+02    0.13811E-06    0.44073E+02    0.15328E+01    0.86312E-09    0.13811E-06    0.86312E-09    0.79615E-12
   246    0.54625E+04    0.45673E+02    0.13687E-06    0.45673E+02    0.15876E+01    0.91371E-09    0.13687E-06    0.91371E-09    0.78611E-12
   247    0.54509E+04    0.47270E+02    0.13564E-06    0.47270E+02    0.16442E+01    0.96349E-09    0.13564E-06    0.96349E-09    0.77622E-12
   248    0.54387E+04    0.48865E+02    0.13441E-06    0.48865E+02    0.17029E+01    0.10125E-08    0.13441E-06    0.10125E-08    0.76649E-12
   249    0.54260E+04    0.50458E+02    0.13318E-06    0.50458E+02    0.17633E+01    0.10606E-08    0.13318E-06    0.10606E-08    0.75690E-12
   250    0.54127E+04    0.52046E+02    0.13195E-06    0.52046E+02    0.18258E+01    0.11079E-08    0.13195E-06    0.11079E-08    0.74745E-12
   251    0.53990E+04    0.53630E+02    0.13073E-06    0.53630E+02    0.18900E+01    0.11545E-08    0.13073E-06    0.11545E-08    0.73814E-12
   252    0.53846E+04    0.55210E+02    0.12952E-06    0.55210E+02    0.19563E+01    0.12001E-08    0.12952E-06    0.12001E-08    0.72896E-12
   253    0.53699E+04    0.56783E+02    0.12830E-06    0.56783E+02    0.20244E+01    0.12450E-08    0.12830E-06    0.12450E-08    0.71991E-12
   254    0.53546E+04    0.58351E+02    0.12710E-06    0.58351E+02    0.20946E+01    0.12891E-08    0.12710E-06    0.12891E-08    0.71100E-12
   255    0.53387E+04    0.59911E+02    0.12589E-06    0.59911E+02    0.21667E+01    0.13324E-08    0.12589E-06    0.13324E-08    0.70221E-12
   256    0.53224E+04    0.61466E+02    0.12469E-06    0.61466E+02    0.22409E+01    0.13750E-08    0.12469E-06    0.13750E-08    0.69355E-12
   257    0.53056E+04    0.63005E+02    0.12350E-06    0.63005E+02    0.23170E+01    0.14167E-08    0.12350E-06    0.14167E-08    0.68501E-12
   258    0.52883E+04    0.64543E+02    0.12231E-06    0.64543E+02    0.23952E+01    0.14578E-08    0.12231E-06    0.14578E-08    0.67660E-12
   259    0.52705E+04    0.66064E+02    0.12113E-06    0.66064E+02    0.24755E+01    0.14981E-08    0.12113E-06    0.14981E-08    0.66831E-12
   260    0.52524E+04    0.67583E+02    0.11995E-06    0.67583E+02    0.25577E+01    0.15377E-08    0.11995E-06    0.15377E-08    0.66014E-12
   261    0.52337E+04    0.69078E+02    0.11877E-06    0.69078E+02    0.26420E+01    0.15766E-08    0.11877E-06    0.15766E-08    0.65209E-12
   262    0.52144E+04    0.70571E+02    0.11760E-06    0.70571E+02    0.27285E+01    0.16148E-08    0.11760E-06    0.16148E-08    0.64416E-12
   263    0.51950E+04    0.72054E+02    0.11644E-06    0.72054E+02    0.28169E+01    0.16523E-08    0.11644E-06    0.16523E-08    0.63634E-12
   264    0.51749E+04    0.73521E+02    0.11528E-06    0.73521E+02    0.29075E+01    0.16891E-08    0.11528E-06    0.16891E-08    0.62864E-12
   265    0.51544E+04    0.74964E+02    0.11412E-06    0.74964E+02    0.30001E+01    0.17253E-08    0.11412E-06    0.17253E-08    0.62106E-12
   266    0.51334E+04    0.76404E+02    0.11297E-06    0.76404E+02    0.30949E+01    0.17609E-08    0.11297E-06    0.17609E-08    0.61359E-12
   267    0.51120E+04    0.77820E+02    0.11183E-06    0.77820E+02    0.31917E+01    0.17958E-08    0.11183E-06    0.17958E-08    0.60622E-12
   268    0.50901E+04    0.79227E+02    0.11069E-06    0.79227E+02    0.32907E+01    0.18301E-08    0.11069E-06    0.18301E-08    0.59897E-12
   269    0.50677E+04    0.80617E+02    0.10956E-06    0.80617E+02    0.33917E+01    0.18638E-08    0.10956E-06    0.18638E-08    0.59182E-12
   270    0.50450E+04    0.81990E+02    0.10843E-06    0.81990E+02    0.34948E+01    0.18969E-08    0.10843E-06    0.18969E-08    0.58478E-12
   271    0.50218E+04    0.83346E+02    0.10731E-06    0.83346E+02    0.35999E+01    0.19294E-08    0.10731E-06    0.19294E-08    0.57785E-12
   272    0.49984E+04    0.84678E+02    0.10619E-06    0.84678E+02    0.37074E+01    0.19614E-08    0.10619E-06    0.19614E-08    0.57101E-12
   273    0.49745E+04    0.86001E+02    0.10508E-06    0.86001E+02    0.38165E+01    0.19928E-08    0.10508E-06    0.19928E-08    0.56428E-12
   274    0.49503E+04    0.87292E+02    0.10397E-06    0.87292E+02    0.39281E+01    0.20237E-08    0.10397E-06    0.20237E-08    0.55765E-12
   275    0.49256E+04    0.88573E+02    0.10287E-06    0.88573E+02    0.40415E+01    0.20540E-08    0.10287E-06    0.20540E-08    0.55112E-12
   276    0.49007E+04    0.89823E+02    0.10177E-06    0.89823E+02    0.41569E+01    0.20838E-08    0.10177E-06    0.20838E-08    0.54468E-12
   277    0.48753E+04    0.91063E+02    0.10068E-06    0.91063E+02    0.42744E+01    0.21131E-08    0.10068E-06    0.21131E-08    0.53834E-12
   278    0.48496E+04    0.92272E+02    0.99601E-07    0.92272E+02    0.43940E+01    0.21420E-08    0.99601E-07    0.21420E-08    0.53210E-12
   279    0.48236E+04    0.93456E+02    0.98523E-07    0.93456E+02    0.45155E+01    0.21703E-08    0.98523E-07    0.21703E-08    0.52594E-12
   280    0.47972E+04    0.94631E+02    0.97451E-07    0.94631E+02    0.46390E+01    0.21982E-08    0.97451E-07    0.21982E-08    0.51988E-12
   281    0.47707E+04    0.95773E+02    0.96385E-07    0.95773E+02    0.47646E+01    0.22256E-08    0.96385E-07    0.22256E-08    0.51391E-12
   282    0.47436E+04    0.96892E+02    0.95324E-07    0.96892E+02    0.48919E+01    0.22526E-08    0.95324E-07    0.22526E-08    0.50803E-12
   283    0.47164E+04    0.97986E+02    0.94270E-07    0.97986E+02    0.50213E+01    0.22792E-08    0.94270E-07    0.22792E-08    0.50223E-12
   284    0.46888E+04    0.99056E+02    0.93222E-07    0.99056E+02    0.51526E+01    0.23053E-08    0.93222E-07    0.23053E-08    0.49652E-12
   285    0.46610E+04    0.10010E+03    0.92180E-07    0.10010E+03    0.52858E+01    0.23310E-08    0.92180E-07    0.23310E-08    0.49089E-12
   286    0.46328E+04    0.10112E+03    0.91144E-07    0.10112E+03    0.54209E+01    0.23564E-08    0.91144E-07    0.23564E-08    0.48534E-12
   287    0.46044E+04    0.10211E+03    0.90114E-07    0.10211E+03    0.55577E+01    0.23813E-08    0.90114E-07    0.23813E-08    0.47987E-12
   288    0.45757E+04    0.10308E+03    0.89091E-07    0.10308E+03    0.56965E+01    0.24059E-08    0.89091E-07    0.24059E-08    0.47449E-12
   289    0.45468E+04    0.10402E+03    0.88074E-07    0.10402E+03    0.58370E+01    0.24302E-08    0.88074E-07    0.24302E-08    0.46918E-12
   290    0.45177E+04    0.10493E+03    0.87063E-07    0.10493E+03    0.59792E+01    0.24541E-08    0.87063E-07    0.24541E-08    0.46394E-12
   291    0.44883E+04    0.10581E+03    0.86059E-07    0.10581E+03    0.61237E+01    0.24777E-08    0.86059E-07    0.24777E-08    0.45879E-12
   292    0.44584E+04    0.10667E+03    0.85061E-07    0.10667E+03    0.62696E+01    0.25009E-08    0.85061E-07    0.25009E-08    0.45370E-12
   293    0.44287E+04    0.10749E+03    0.84069E-07    0.10749E+03    0.64163E+01    0.25239E-08    0.84069E-07    0.25239E-08    0.44869E-12
   294    0.43985E+04    0.10830E+03    0.83084E-07    0.10830E+03    0.65656E+01    0.25465E-08    0.83084E-07    0.25465E-08    0.44374E-12
   295    0.43684E+04    0.10906E+03    0.82106E-07    0.10906E+03    0.67157E+01    0.25689E-08    0.82106E-07    0.25689E-08    0.43887E-12
   296    0.43379E+04    0.10980E+03    0.81134E-07    0.10980E+03    0.68684E+01    0.25910E-08    0.81134E-07    0.25910E-08    0.43406E-12
   297    0.43072E+04    0.11052E+03    0.80170E-07    0.11052E+03    0.70212E+01    0.26129E-08    0.80170E-07    0.26129E-08    0.42932E-12
   298    0.42763E+04    0.11119E+03    0.79211E-07    0.11119E+03    0.71766E+01    0.26345E-08    0.79211E-07    0.26345E-08    0.42464E-12
   299    0.42452E+04    0.11184E+03    0.78260E-07    0.11184E+03    0.73336E+01    0.26559E-08    0.78260E-07    0.26559E-08    0.42002E-12
   300    0.42140E+04    0.11245E+03    0.77316E-07    0.11245E+03    0.74910E+01    0.26771E-08    0.77316E-07    0.26771E-08    0.41547E-12
   301    0.41826E+04    0.11304E+03    0.76378E-07    0.11304E+03    0.76501E+01    0.26981E-08    0.76378E-07    0.26981E-08    0.41098E-12
   302    0.41511E+04    0.11361E+03    0.75448E-07    0.11361E+03    0.78103E+01    0.27189E-08    0.75448E-07    0.27189E-08    0.40654E-12
   303    0.41195E+04    0.11413E+03    0.74524E-07    0.11413E+03    0.79723E+01    0.27394E-08    0.74524E-07    0.27394E-08    0.40216E-12
   304    0.40877E+04    0.11461E+03    0.73607E-07    0.11461E+03    0.81360E+01    0.27597E-08    0.73607E-07    0.27597E-08    0.39784E-12
   305    0.40559E+04    0.11507E+03    0.72697E-07    0.11507E+03    0.83001E+01    0.27798E-08    0.72697E-07    0.27798E-08    0.39358E-12
   306    0.40239E+04    0.11550E+03    0.71795E-07    0.11550E+03    0.84653E+01    0.27996E-08    0.71795E-07    0.27996E-08    0.38938E-12
   307    0.39918E+04    0.11589E+03    0.70899E-07    0.11589E+03    0.86315E+01    0.28191E-08    0.70899E-07    0.28191E-08    0.38522E-12
   308    0.39596E+04    0.11626E+03    0.70010E-07    0.11626E+03    0.88004E+01    0.28384E-08    0.70010E-07    0.28384E-08    0.38113E-12
   309    0.39275E+04    0.11658E+03    0.69128E-07    0.11658E+03    0.89689E+01    0.28574E-08    0.69128E-07    0.28574E-08    0.37709E-12
   310    0.38951E+04    0.11687E+03    0.68253E-07    0.11687E+03    0.91377E+01    0.28761E-08    0.68253E-07    0.28761E-08    0.37310E-12
   311    0.38628E+04    0.11712E+03    0.67385E-07    0.11712E+03    0.93092E+01    0.28944E-08    0.67385E-07    0.28944E-08    0.36917E-12
   312    0.38305E+04    0.11735E+03    0.66524E-07    0.11735E+03    0.94804E+01    0.29125E-08    0.66524E-07    0.29125E-08    0.36528E-12
   313    0.37981E+04    0.11754E+03    0.65670E-07    0.11754E+03    0.96527E+01    0.29302E-08    0.65670E-07    0.29302E-08    0.36145E-12
   314    0.37657E+04    0.11770E+03    0.64823E-07    0.11770E+03    0.98262E+01    0.29477E-08    0.64823E-07    0.29477E-08    0.35767E-12
   315    0.37332E+04    0.11782E+03    0.63983E-07    0.11782E+03    0.99994E+01    0.29647E-08    0.63983E-07    0.29647E-08    0.35395E-12
   316    0.37008E+04    0.11790E+03    0.63149E-07    0.11790E+03    0.10174E+02    0.29814E-08    0.63149E-07    0.29814E-08    0.35027E-12
   317    0.36684E+04    0.11795E+03    0.62323E-07    0.11795E+03    0.10348E+02    0.29977E-08    0.62323E-07    0.29977E-08    0.34664E-12
   318    0.36360E+04    0.11796E+03    0.61504E-07    0.11796E+03    0.10524E+02    0.30137E-08    0.61504E-07    0.30137E-08    0.34305E-12
