#    L    TT             EE             TE             PP             TP          
   311    0.38627E+04    0.93103E+01    0.11713E+03    0.16847E+07    0.24505E+03
   312    0.38303E+04    0.94815E+01    0.11735E+03    0.16778E+07    0.24204E+03
   313    0.37979E+04    0.96538E+01    0.11754E+03    0.16710E+07    0.23904E+03
   314    0.37655E+04    0.98273E+01    0.11770E+03    0.16642E+07    0.23604E+03
   315    0.37331E+04    0.10000E+02    0.11782E+03    0.16575E+07    0.23304E+03
   316    0.37007E+04    0.10175E+02    0.11790E+03    0.16508E+07    0.23005E+03
   317    0.36682E+04    0.10349E+02    0.11795E+03    0.16442E+07    0.22707E+03
   318    0.36358E+04    0.10525E+02    0.11796E+03    0.16376E+07    0.22409E+03
   319    0.36034E+04    0.10701E+02    0.11794E+03    0.16310E+07    0.22111E+03
   320    0.35711E+04    0.10877E+02    0.11790E+03    0.16245E+07    0.21815E+03
   321    0.35388E+04    0.11055E+02    0.11781E+03    0.16180E+07    0.21519E+03
   322    0.35066E+04    0.11231E+02    0.11768E+03    0.16116E+07    0.21224E+03
   323    0.34744E+04    0.11408E+02    0.11752E+03    0.16052E+07    0.20930E+03
   324    0.34423E+04    0.11587E+02    0.11731E+03    0.15988E+07    0.20636E+03
   325    0.34103E+04    0.11763E+02    0.11709E+03    0.15925E+07    0.20344E+03
   326    0.33784E+04    0.11941E+02    0.11681E+03    0.15862E+07    0.20053E+03
   327    0.33465E+04    0.12119E+02    0.11651E+03    0.15799E+07    0.19763E+03
   328    0.33148E+04    0.12296E+02    0.11618E+03    0.15737E+07    0.19474E+03
   329    0.32832E+04    0.12473E+02    0.11580E+03    0.15675E+07    0.19186E+03
   330    0.32517E+04    0.12650E+02    0.11538E+03    0.15613E+07    0.18899E+03
   331    0.32204E+04    0.12826E+02    0.11494E+03    0.15552E+07    0.18614E+03
   332    0.31892E+04    0.13003E+02    0.11447E+03    0.15491E+07    0.18330E+03
   333    0.31582E+04    0.13180E+02    0.11396E+03    0.15431E+07    0.18048E+03
   334    0.31273E+04    0.13356E+02    0.11341E+03    0.15371E+07    0.17767E+03
   335    0.30965E+04    0.13531E+02    0.11283E+03    0.15311E+07    0.17488E+03
   336    0.30660E+04    0.13705E+02    0.11221E+03    0.15252E+07    0.17210E+03
   337    0.30356E+04    0.13880E+02    0.11155E+03    0.15193E+07    0.16934E+03
   338    0.30054E+04    0.14053E+02    0.11087E+03    0.15134E+07    0.16659E+03
   339    0.29754E+04    0.14227E+02    0.11015E+03    0.15075E+07    0.16387E+03
   340    0.29456E+04    0.14399E+02    0.10941E+03    0.15017E+07    0.16116E+03
   341    0.29160E+04    0.14569E+02    0.10862E+03    0.14959E+07    0.15847E+03
   342    0.28866E+04    0.14741E+02    0.10780E+03    0.14902E+07    0.15580E+03
   343    0.28574E+04    0.14910E+02    0.10694E+03    0.14845E+07    0.15315E+03
   344    0.28285E+04    0.15079E+02    0.10606E+03    0.14788E+07    0.15052E+03
   345    0.27998E+04    0.15246E+02    0.10514E+03    0.14731E+07    0.14791E+03
   346    0.27713E+04    0.15413E+02    0.10420E+03    0.14675E+07    0.14533E+03
   347    0.27431E+04    0.15578E+02    0.10323E+03    0.14619E+07    0.14276E+03
   348    0.27151E+04    0.15741E+02    0.10221E+03    0.14564E+07    0.14022E+03
   349    0.26874E+04    0.15904E+02    0.10117E+03    0.14508E+07    0.13770E+03
   350    0.26599E+04    0.16065E+02    0.10010E+03    0.14453E+07    0.13521E+03
   351    0.26329E+04    0.16225E+02    0.99002E+02    0.14398E+07    0.13274E+03
   352    0.26059E+04    0.16383E+02    0.97868E+02    0.14344E+07    0.13029E+03
   353    0.25793E+04    0.16540E+02    0.96717E+02    0.14290E+07    0.12787E+03
   354    0.25529E+04    0.16695E+02    0.95525E+02    0.14236E+07    0.12547E+03
   355    0.25268E+04    0.16849E+02    0.94307E+02    0.14182E+07    0.12308E+03
   356    0.25011E+04    0.17001E+02    0.93071E+02    0.14129E+07    0.12072E+03
   357    0.24757E+04    0.17151E+02    0.91802E+02    0.14076E+07    0.11838E+03
   358    0.24506E+04    0.17298E+02    0.90514E+02    0.14023E+07    0.11605E+03
   359    0.24257E+04    0.17444E+02    0.89192E+02    0.13971E+07    0.11374E+03
   360    0.24013E+04    0.17588E+02    0.87848E+02    0.13918E+07    0.11145E+03
   361    0.23771E+04    0.17730E+02    0.86476E+02    0.13866E+07    0.10917E+03
   362    0.23533E+04    0.17870E+02    0.85080E+02    0.13815E+07    0.10691E+03
   363    0.23298E+04    0.18008E+02    0.83662E+02    0.13763E+07    0.10465E+03
   364    0.23067E+04    0.18142E+02    0.82218E+02    0.13712E+07    0.10241E+03
   365    0.22839E+04    0.18275E+02    0.80753E+02    0.13661E+07    0.10018E+03
   366    0.22615E+04    0.18406E+02    0.79265E+02    0.13610E+07    0.97964E+02
   367    0.22394E+04    0.18533E+02    0.77756E+02    0.13560E+07    0.95754E+02
   368    0.22176E+04    0.18658E+02    0.76226E+02    0.13510E+07    0.93551E+02
   369    0.21964E+04    0.18781E+02    0.74674E+02    0.13460E+07    0.91356E+02
   370    0.21754E+04    0.18902E+02    0.73105E+02    0.13410E+07    0.89166E+02
   371    0.21548E+04    0.19019E+02    0.71515E+02    0.13361E+07    0.86982E+02
   372    0.21346E+04    0.19133E+02    0.69908E+02    0.13312E+07    0.84801E+02
   373    0.21148E+04    0.19245E+02    0.68282E+02    0.13263E+07    0.82624E+02
   374    0.20953E+04    0.19354E+02    0.66639E+02    0.13214E+07    0.80449E+02
   375    0.20762E+04    0.19460E+02    0.64979E+02    0.13166E+07    0.78275E+02
   376    0.20576E+04    0.19564E+02    0.63303E+02    0.13118E+07    0.76102E+02
   377    0.20394E+04    0.19664E+02    0.61613E+02    0.13070E+07    0.73928E+02
   378    0.20215E+04    0.19761E+02    0.59906E+02    0.13022E+07    0.71752E+02
   379    0.20040E+04    0.19856E+02    0.58187E+02    0.12975E+07    0.69573E+02
   380    0.19870E+04    0.19948E+02    0.56453E+02    0.12928E+07    0.67391E+02
   381    0.19703E+04    0.20034E+02    0.54706E+02    0.12881E+07    0.65204E+02
   382    0.19540E+04    0.20119E+02    0.52949E+02    0.12834E+07    0.63011E+02
   383    0.19382E+04    0.20200E+02    0.51178E+02    0.12788E+07    0.60812E+02
   384    0.19228E+04    0.20277E+02    0.49398E+02    0.12741E+07    0.58606E+02
   385    0.19077E+04    0.20353E+02    0.47607E+02    0.12695E+07    0.56391E+02
   386    0.18932E+04    0.20424E+02    0.45806E+02    0.12650E+07    0.54166E+02
   387    0.18789E+04    0.20492E+02    0.43997E+02    0.12604E+07    0.51931E+02
   388    0.18651E+04    0.20556E+02    0.42180E+02    0.12559E+07    0.49685E+02
   389    0.18517E+04    0.20616E+02    0.40355E+02    0.12514E+07    0.47426E+02
   390    0.18387E+04    0.20674E+02    0.38524E+02    0.12469E+07    0.45154E+02
   391    0.18262E+04    0.20728E+02    0.36685E+02    0.12424E+07    0.42868E+02
   392    0.18140E+04    0.20781E+02    0.34842E+02    0.12379E+07    0.40566E+02
   393    0.18023E+04    0.20828E+02    0.32994E+02    0.12335E+07    0.38249E+02
   394    0.17910E+04    0.20872E+02    0.31142E+02    0.12291E+07    0.35914E+02
   395    0.17801E+04    0.20913E+02    0.29285E+02    0.12247E+07    0.33560E+02
   396    0.17696E+04    0.20950E+02    0.27427E+02    0.12204E+07    0.31188E+02
   397    0.17595E+04    0.20983E+02    0.25565E+02    0.12160E+07    0.28796E+02
   398    0.17498E+04    0.21013E+02    0.23702E+02    0.12117E+07    0.26382E+02
   399    0.17406E+04    0.21039E+02    0.21838E+02    0.12074E+07    0.23947E+02
   400    0.17317E+04    0.21062E+02    0.19973E+02    0.12031E+07    0.21488E+02
   401    0.17232E+04    0.21081E+02    0.18109E+02    0.11989E+07    0.19006E+02
   402    0.17152E+04    0.21096E+02    0.16245E+02    0.11946E+07    0.16501E+02
   403    0.17075E+04    0.21109E+02    0.14384E+02    0.11904E+07    0.13975E+02
   404    0.17003E+04    0.21117E+02    0.12526E+02    0.11862E+07    0.11429E+02
   405    0.16935E+04    0.21121E+02    0.10670E+02    0.11820E+07    0.88641E+01
   406    0.16870E+04    0.21122E+02    0.88195E+01    0.11778E+07    0.62822E+01
   407    0.16809E+04    0.21119E+02    0.69725E+01    0.11737E+07    0.36845E+01
   408    0.16753E+04    0.21112E+02    0.51335E+01    0.11696E+07    0.10722E+01
   409    0.16701E+04    0.21103E+02    0.33005E+01    0.11655E+07   -0.15533E+01
   410    0.16652E+04    0.21088E+02    0.14742E+01    0.11614E+07   -0.41906E+01
   411    0.16607E+04    0.21071E+02   -0.34309E+00    0.11573E+07   -0.68383E+01
   412    0.16566E+04    0.21050E+02   -0.21520E+01    0.11533E+07   -0.94952E+01
   413    0.16529E+04    0.21026E+02   -0.39510E+01    0.11492E+07   -0.12160E+02
   414    0.16495E+04    0.20998E+02   -0.57400E+01    0.11452E+07   -0.14831E+02
   415    0.16465E+04    0.20967E+02   -0.75167E+01    0.11412E+07   -0.17507E+02
   416    0.16439E+04    0.20931E+02   -0.92825E+01    0.11372E+07   -0.20187E+02
   417    0.16416E+04    0.20893E+02   -0.11037E+02    0.11333E+07   -0.22869E+02
   418    0.16397E+04    0.20849E+02   -0.12776E+02    0.11294E+07   -0.25552E+02
   419    0.16382E+04    0.20803E+02   -0.14501E+02    0.11254E+07   -0.28235E+02
   420    0.16371E+04    0.20753E+02   -0.16213E+02    0.11215E+07   -0.30916E+02
   421    0.16363E+04    0.20700E+02   -0.17908E+02    0.11176E+07   -0.33595E+02
   422    0.16359E+04    0.20643E+02   -0.19589E+02    0.11138E+07   -0.36268E+02
   423    0.16357E+04    0.20582E+02   -0.21252E+02    0.11099E+07   -0.38936E+02
   424    0.16359E+04    0.20518E+02   -0.22899E+02    0.11061E+07   -0.41597E+02
   425    0.16365E+04    0.20450E+02   -0.24526E+02    0.11023E+07   -0.44250E+02
   426    0.16374E+04    0.20380E+02   -0.26136E+02    0.10985E+07   -0.46893E+02
   427    0.16386E+04    0.20305E+02   -0.27727E+02    0.10947E+07   -0.49524E+02
   428    0.16401E+04    0.20227E+02   -0.29298E+02    0.10910E+07   -0.52143E+02
   429    0.16419E+04    0.20146E+02   -0.30848E+02    0.10872E+07   -0.54748E+02
   430    0.16441E+04    0.20062E+02   -0.32379E+02    0.10835E+07   -0.57338E+02
   431    0.16466E+04    0.19975E+02   -0.33888E+02    0.10798E+07   -0.59912E+02
   432    0.16492E+04    0.19883E+02   -0.35375E+02    0.10761E+07   -0.62467E+02
   433    0.16524E+04    0.19790E+02   -0.36839E+02    0.10724E+07   -0.65003E+02
   434    0.16557E+04    0.19693E+02   -0.38282E+02    0.10687E+07   -0.67519E+02
   435    0.16593E+04    0.19593E+02   -0.39702E+02    0.10651E+07   -0.70013E+02
   436    0.16632E+04    0.19490E+02   -0.41098E+02    0.10615E+07   -0.72483E+02
   437    0.16674E+04    0.19384E+02   -0.42469E+02    0.10579E+07   -0.74929E+02
   438    0.16719E+04    0.19275E+02   -0.43815E+02    0.10543E+07   -0.77349E+02
   439    0.16767E+04    0.19163E+02   -0.45137E+02    0.10507E+07   -0.79741E+02
   440    0.16817E+04    0.19048E+02   -0.46433E+02    0.10471E+07   -0.82104E+02
   441    0.16870E+04    0.18930E+02   -0.47704E+02    0.10436E+07   -0.84438E+02
   442    0.16924E+04    0.18810E+02   -0.48948E+02    0.10401E+07   -0.86740E+02
   443    0.16982E+04    0.18687E+02   -0.50166E+02    0.10366E+07   -0.89009E+02
   444    0.17043E+04    0.18561E+02   -0.51357E+02    0.10331E+07   -0.91245E+02
   445    0.17105E+04    0.18432E+02   -0.52520E+02    0.10296E+07   -0.93444E+02
   446    0.17169E+04    0.18301E+02   -0.53655E+02    0.10261E+07   -0.95607E+02
   447    0.17236E+04    0.18168E+02   -0.54763E+02    0.10227E+07   -0.97732E+02
   448    0.17305E+04    0.18031E+02   -0.55844E+02    0.10192E+07   -0.99817E+02
   449    0.17376E+04    0.17893E+02   -0.56894E+02    0.10158E+07   -0.10186E+03
   450    0.17450E+04    0.17753E+02   -0.57918E+02    0.10124E+07   -0.10386E+03
   451    0.17525E+04    0.17610E+02   -0.58911E+02    0.10090E+07   -0.10582E+03
   452    0.17602E+04    0.17465E+02   -0.59877E+02    0.10057E+07   -0.10774E+03
   453    0.17682E+04    0.17319E+02   -0.60813E+02    0.10023E+07   -0.10961E+03
   454    0.17763E+04    0.17170E+02   -0.61720E+02    0.99896E+06   -0.11144E+03
   455    0.17845E+04    0.17019E+02   -0.62598E+02    0.99563E+06   -0.11323E+03
   456    0.17931E+04    0.16866E+02   -0.63439E+02    0.99232E+06   -0.11497E+03
   457    0.18016E+04    0.16712E+02   -0.64259E+02    0.98902E+06   -0.11668E+03
   458    0.18104E+04    0.16556E+02   -0.65037E+02    0.98574E+06   -0.11834E+03
   459    0.18194E+04    0.16399E+02   -0.65790E+02    0.98247E+06   -0.11996E+03
   460    0.18285E+04    0.16239E+02   -0.66511E+02    0.97922E+06   -0.12154E+03
   461    0.18376E+04    0.16079E+02   -0.67200E+02    0.97598E+06   -0.12307E+03
   462    0.18470E+04    0.15916E+02   -0.67852E+02    0.97275E+06   -0.12457E+03
   463    0.18564E+04    0.15754E+02   -0.68485E+02    0.96954E+06   -0.12603E+03
   464    0.18659E+04    0.15590E+02   -0.69069E+02    0.96634E+06   -0.12745E+03
   465    0.18755E+04    0.15425E+02   -0.69633E+02    0.96316E+06   -0.12882E+03
   466    0.18852E+04    0.15258E+02   -0.70156E+02    0.95999E+06   -0.13016E+03
   467    0.18951E+04    0.15091E+02   -0.70650E+02    0.95684E+06   -0.13146E+03
   468    0.19050E+04    0.14923E+02   -0.71109E+02    0.95370E+06   -0.13272E+03
   469    0.19150E+04    0.14754E+02   -0.71541E+02    0.95057E+06   -0.13395E+03
   470    0.19251E+04    0.14584E+02   -0.71937E+02    0.94746E+06   -0.13513E+03
   471    0.19351E+04    0.14416E+02   -0.72296E+02    0.94436E+06   -0.13627E+03
   472    0.19453E+04    0.14245E+02   -0.72627E+02    0.94127E+06   -0.13738E+03
   473    0.19556E+04    0.14075E+02   -0.72922E+02    0.93820E+06   -0.13845E+03
   474    0.19659E+04    0.13904E+02   -0.73188E+02    0.93514E+06   -0.13949E+03
   475    0.19763E+04    0.13733E+02   -0.73416E+02    0.93210E+06   -0.14048E+03
   476    0.19866E+04    0.13562E+02   -0.73610E+02    0.92906E+06   -0.14144E+03
   477    0.19969E+04    0.13391E+02   -0.73779E+02    0.92605E+06   -0.14237E+03
   478    0.20073E+04    0.13219E+02   -0.73903E+02    0.92304E+06   -0.14325E+03
   479    0.20178E+04    0.13048E+02   -0.74007E+02    0.92005E+06   -0.14410E+03
   480    0.20282E+04    0.12878E+02   -0.74072E+02    0.91707E+06   -0.14492E+03
   481    0.20386E+04    0.12707E+02   -0.74101E+02    0.91410E+06   -0.14570E+03
   482    0.20491E+04    0.12538E+02   -0.74099E+02    0.91115E+06   -0.14645E+03
   483    0.20595E+04    0.12368E+02   -0.74069E+02    0.90821E+06   -0.14716E+03
   484    0.20698E+04    0.12200E+02   -0.74005E+02    0.90528E+06   -0.14784E+03
   485    0.20802E+04    0.12031E+02   -0.73907E+02    0.90237E+06   -0.14848E+03
   486    0.20906E+04    0.11865E+02   -0.73778E+02    0.89946E+06   -0.14909E+03
   487    0.21009E+04    0.11699E+02   -0.73618E+02    0.89657E+06   -0.14966E+03
   488    0.21112E+04    0.11533E+02   -0.73425E+02    0.89369E+06   -0.15021E+03
   489    0.21214E+04    0.11368E+02   -0.73201E+02    0.89083E+06   -0.15071E+03
   490    0.21317E+04    0.11205E+02   -0.72944E+02    0.88798E+06   -0.15119E+03
   491    0.21417E+04    0.11043E+02   -0.72659E+02    0.88514E+06   -0.15163E+03
   492    0.21518E+04    0.10883E+02   -0.72342E+02    0.88231E+06   -0.15205E+03
   493    0.21619E+04    0.10722E+02   -0.71994E+02    0.87949E+06   -0.15243E+03
   494    0.21718E+04    0.10564E+02   -0.71617E+02    0.87669E+06   -0.15278E+03
   495    0.21817E+04    0.10407E+02   -0.71209E+02    0.87389E+06   -0.15309E+03
   496    0.21914E+04    0.10253E+02   -0.70773E+02    0.87111E+06   -0.15338E+03
   497    0.22011E+04    0.10099E+02   -0.70306E+02    0.86834E+06   -0.15363E+03
   498    0.22108E+04    0.99469E+01   -0.69812E+02    0.86559E+06   -0.15386E+03
   499    0.22204E+04    0.97972E+01   -0.69287E+02    0.86284E+06   -0.15405E+03
   500    0.22299E+04    0.96482E+01   -0.68736E+02    0.86011E+06   -0.15422E+03
   501    0.22391E+04    0.95020E+01   -0.68156E+02    0.85738E+06   -0.15435E+03
   502    0.22485E+04    0.93580E+01   -0.67549E+02    0.85467E+06   -0.15446E+03
   503    0.22576E+04    0.92154E+01   -0.66915E+02    0.85197E+06   -0.15454E+03
   504    0.22666E+04    0.90751E+01   -0.66253E+02    0.84928E+06   -0.15458E+03
   505    0.22756E+04    0.89377E+01   -0.65568E+02    0.84661E+06   -0.15460E+03
   506    0.22844E+04    0.88027E+01   -0.64856E+02    0.84394E+06   -0.15460E+03
   507    0.22931E+04    0.86699E+01   -0.64119E+02    0.84128E+06   -0.15456E+03
   508    0.23016E+04    0.85402E+01   -0.63357E+02    0.83864E+06   -0.15450E+03
   509    0.23100E+04    0.84128E+01   -0.62572E+02    0.83601E+06   -0.15441E+03
   510    0.23182E+04    0.82883E+01   -0.61764E+02    0.83339E+06   -0.15429E+03
   511    0.23264E+04    0.81665E+01   -0.60932E+02    0.83078E+06   -0.15415E+03
   512    0.23343E+04    0.80478E+01   -0.60079E+02    0.82818E+06   -0.15398E+03
   513    0.23422E+04    0.79320E+01   -0.59204E+02    0.82559E+06   -0.15379E+03
   514    0.23498E+04    0.78196E+01   -0.58308E+02    0.82301E+06   -0.15357E+03
   515    0.23573E+04    0.77103E+01   -0.57392E+02    0.82044E+06   -0.15333E+03
   516    0.23647E+04    0.76043E+01   -0.56455E+02    0.81789E+06   -0.15306E+03
   517    0.23718E+04    0.75018E+01   -0.55499E+02    0.81534E+06   -0.15277E+03
   518    0.23788E+04    0.74027E+01   -0.54525E+02    0.81281E+06   -0.15245E+03
   519    0.23857E+04    0.73072E+01   -0.53531E+02    0.81028E+06   -0.15211E+03
   520    0.23923E+04    0.72152E+01   -0.52521E+02    0.80777E+06   -0.15175E+03
   521    0.23987E+04    0.71269E+01   -0.51494E+02    0.80527E+06   -0.15136E+03
   522    0.24049E+04    0.70425E+01   -0.50450E+02    0.80277E+06   -0.15096E+03
   523    0.24110E+04    0.69618E+01   -0.49390E+02    0.80029E+06   -0.15053E+03
   524    0.24169E+04    0.68849E+01   -0.48316E+02    0.79782E+06   -0.15007E+03
   525    0.24225E+04    0.68121E+01   -0.47226E+02    0.79536E+06   -0.14960E+03
   526    0.24280E+04    0.67432E+01   -0.46122E+02    0.79291E+06   -0.14911E+03
   527    0.24334E+04    0.66783E+01   -0.45005E+02    0.79047E+06   -0.14859E+03
   528    0.24385E+04    0.66174E+01   -0.43876E+02    0.78804E+06   -0.14806E+03
   529    0.24434E+04    0.65609E+01   -0.42733E+02    0.78562E+06   -0.14751E+03
   530    0.24480E+04    0.65086E+01   -0.41581E+02    0.78321E+06   -0.14693E+03
   531    0.24527E+04    0.64604E+01   -0.40416E+02    0.78081E+06   -0.14634E+03
   532    0.24569E+04    0.64167E+01   -0.39242E+02    0.77842E+06   -0.14573E+03
   533    0.24610E+04    0.63772E+01   -0.38058E+02    0.77604E+06   -0.14510E+03
   534    0.24648E+04    0.63421E+01   -0.36865E+02    0.77367E+06   -0.14445E+03
   535    0.24684E+04    0.63116E+01   -0.35664E+02    0.77131E+06   -0.14378E+03
   536    0.24719E+04    0.62854E+01   -0.34454E+02    0.76895E+06   -0.14309E+03
   537    0.24752E+04    0.62637E+01   -0.33238E+02    0.76661E+06   -0.14239E+03
   538    0.24781E+04    0.62467E+01   -0.32014E+02    0.76428E+06   -0.14167E+03
   539    0.24809E+04    0.62340E+01   -0.30785E+02    0.76196E+06   -0.14094E+03
   540    0.24835E+04    0.62262E+01   -0.29551E+02    0.75965E+06   -0.14019E+03
   541    0.24858E+04    0.62228E+01   -0.28312E+02    0.75735E+06   -0.13942E+03
   542    0.24880E+04    0.62241E+01   -0.27069E+02    0.75506E+06   -0.13864E+03
   543    0.24898E+04    0.62302E+01   -0.25822E+02    0.75277E+06   -0.13784E+03
   544    0.24916E+04    0.62409E+01   -0.24572E+02    0.75050E+06   -0.13703E+03
   545    0.24930E+04    0.62562E+01   -0.23319E+02    0.74824E+06   -0.13620E+03
   546    0.24943E+04    0.62761E+01   -0.22065E+02    0.74598E+06   -0.13536E+03
   547    0.24953E+04    0.63007E+01   -0.20809E+02    0.74374E+06   -0.13451E+03
   548    0.24961E+04    0.63300E+01   -0.19553E+02    0.74150E+06   -0.13364E+03
   549    0.24968E+04    0.63640E+01   -0.18297E+02    0.73927E+06   -0.13276E+03
   550    0.24971E+04    0.64029E+01   -0.17040E+02    0.73706E+06   -0.13186E+03
