#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1966    0.21468E+03   -0.85439E+01   -0.17820E-09   -0.85439E+01    0.11593E+02   -0.14243E-10   -0.17820E-09   -0.14243E-10    0.28914E-15
  1967    0.21417E+03   -0.87507E+01   -0.25417E-09   -0.87507E+01    0.11609E+02   -0.12803E-10   -0.25417E-09   -0.12803E-10    0.28843E-15
  1968    0.21366E+03   -0.89579E+01   -0.32957E-09   -0.89579E+01    0.11622E+02   -0.11393E-10   -0.32957E-09   -0.11393E-10    0.28773E-15
  1969    0.21318E+03   -0.91654E+01   -0.40426E-09   -0.91654E+01    0.11635E+02   -0.10014E-10   -0.40426E-09   -0.10014E-10    0.28703E-15
  1970    0.21270E+03   -0.93731E+01   -0.47814E-09   -0.93731E+01    0.11648E+02   -0.86707E-11   -0.47814E-09   -0.86707E-11    0.28634E-15
  1971    0.21225E+03   -0.95810E+01   -0.55107E-09   -0.95810E+01    0.11658E+02   -0.73657E-11   -0.55107E-09   -0.73657E-11    0.28564E-15
  1972    0.21180E+03   -0.97883E+01   -0.62294E-09   -0.97883E+01    0.11666E+02   -0.61021E-11   -0.62294E-09   -0.61021E-11    0.28495E-15
  1973    0.21137E+03   -0.99964E+01   -0.69363E-09   -0.99964E+01    0.11675E+02   -0.48831E-11   -0.69363E-09   -0.48831E-11    0.28425E-15
  1974    0.21097E+03   -0.10204E+02   -0.76301E-09   -0.10204E+02    0.11681E+02   -0.37118E-11   -0.76301E-09   -0.37118E-11    0.28356E-15
  1975    0.21057E+03   -0.10412E+02   -0.83097E-09   -0.10412E+02    0.11687E+02   -0.25914E-11   -0.83097E-09   -0.25914E-11    0.28288E-15
  1976    0.21018E+03   -0.10620E+02   -0.89738E-09   -0.10620E+02    0.11691E+02   -0.15249E-11   -0.89738E-09   -0.15249E-11    0.28219E-15
  1977    0.20982E+03   -0.10827E+02   -0.96213E-09   -0.10827E+02    0.11694E+02   -0.51551E-12   -0.96213E-09   -0.51551E-12    0.28150E-15
  1978    0.20946E+03   -0.11032E+02   -0.10251E-08   -0.11032E+02    0.11696E+02    0.43365E-12   -0.10251E-08    0.43365E-12    0.28082E-15
  1979    0.20912E+03   -0.11238E+02   -0.10861E-08   -0.11238E+02    0.11696E+02    0.13195E-11   -0.10861E-08    0.13195E-11    0.28014E-15
  1980    0.20880E+03   -0.11443E+02   -0.11451E-08   -0.11443E+02    0.11695E+02    0.21388E-11   -0.11451E-08    0.21388E-11    0.27946E-15
  1981    0.20849E+03   -0.11647E+02   -0.12020E-08   -0.11647E+02    0.11693E+02    0.28885E-11   -0.12020E-08    0.28885E-11    0.27878E-15
  1982    0.20819E+03   -0.11851E+02   -0.12566E-08   -0.11851E+02    0.11690E+02    0.35655E-11   -0.12566E-08    0.35655E-11    0.27811E-15
  1983    0.20791E+03   -0.12054E+02   -0.13088E-08   -0.12054E+02    0.11685E+02    0.41666E-11   -0.13088E-08    0.41666E-11    0.27744E-15
  1984    0.20764E+03   -0.12256E+02   -0.13585E-08   -0.12256E+02    0.11679E+02    0.46887E-11   -0.13585E-08    0.46887E-11    0.27676E-15
  1985    0.20739E+03   -0.12457E+02   -0.14055E-08   -0.12457E+02    0.11672E+02    0.51287E-11   -0.14055E-08    0.51287E-11    0.27609E-15
  1986    0.20715E+03   -0.12656E+02   -0.14498E-08   -0.12656E+02    0.11663E+02    0.54834E-11   -0.14498E-08    0.54834E-11    0.27543E-15
  1987    0.20692E+03   -0.12855E+02   -0.14912E-08   -0.12855E+02    0.11654E+02    0.57498E-11   -0.14912E-08    0.57498E-11    0.27476E-15
  1988    0.20671E+03   -0.13052E+02   -0.15296E-08   -0.13052E+02    0.11643E+02    0.59247E-11   -0.15296E-08    0.59247E-11    0.27409E-15
  1989    0.20651E+03   -0.13246E+02   -0.15649E-08   -0.13246E+02    0.11632E+02    0.60049E-11   -0.15649E-08    0.60049E-11    0.27343E-15
  1990    0.20633E+03   -0.13442E+02   -0.15969E-08   -0.13442E+02    0.11618E+02    0.59874E-11   -0.15969E-08    0.59874E-11    0.27277E-15
  1991    0.20615E+03   -0.13634E+02   -0.16256E-08   -0.13634E+02    0.11603E+02    0.58689E-11   -0.16256E-08    0.58689E-11    0.27211E-15
  1992    0.20599E+03   -0.13826E+02   -0.16507E-08   -0.13826E+02    0.11587E+02    0.56465E-11   -0.16507E-08    0.56465E-11    0.27145E-15
  1993    0.20584E+03   -0.14015E+02   -0.16723E-08   -0.14015E+02    0.11571E+02    0.53169E-11   -0.16723E-08    0.53169E-11    0.27080E-15
  1994    0.20571E+03   -0.14203E+02   -0.16902E-08   -0.14203E+02    0.11552E+02    0.48770E-11   -0.16902E-08    0.48770E-11    0.27014E-15
  1995    0.20560E+03   -0.14390E+02   -0.17042E-08   -0.14390E+02    0.11532E+02    0.43238E-11   -0.17042E-08    0.43238E-11    0.26949E-15
  1996    0.20549E+03   -0.14575E+02   -0.17142E-08   -0.14575E+02    0.11510E+02    0.36540E-11   -0.17142E-08    0.36540E-11    0.26884E-15
  1997    0.20540E+03   -0.14757E+02   -0.17201E-08   -0.14757E+02    0.11488E+02    0.28645E-11   -0.17201E-08    0.28645E-11    0.26819E-15
  1998    0.20532E+03   -0.14938E+02   -0.17219E-08   -0.14938E+02    0.11465E+02    0.19523E-11   -0.17219E-08    0.19523E-11    0.26755E-15
  1999    0.20526E+03   -0.15117E+02   -0.17193E-08   -0.15117E+02    0.11439E+02    0.91411E-12   -0.17193E-08    0.91411E-12    0.26690E-15
  2000    0.20520E+03   -0.15294E+02   -0.17122E-08   -0.15294E+02    0.11413E+02   -0.25310E-12   -0.17122E-08   -0.25310E-12    0.26626E-15
  2001    0.20516E+03   -0.15469E+02   -0.17006E-08   -0.15469E+02    0.11387E+02   -0.15508E-11   -0.17006E-08   -0.15508E-11    0.26561E-15
  2002    0.20513E+03   -0.15642E+02   -0.16846E-08   -0.15642E+02    0.11358E+02   -0.29735E-11   -0.16846E-08   -0.29735E-11    0.26497E-15
  2003    0.20512E+03   -0.15812E+02   -0.16645E-08   -0.15812E+02    0.11328E+02   -0.45142E-11   -0.16645E-08   -0.45142E-11    0.26434E-15
  2004    0.20512E+03   -0.15981E+02   -0.16403E-08   -0.15981E+02    0.11297E+02   -0.61658E-11   -0.16403E-08   -0.61658E-11    0.26370E-15
  2005    0.20512E+03   -0.16147E+02   -0.16123E-08   -0.16147E+02    0.11264E+02   -0.79212E-11   -0.16123E-08   -0.79212E-11    0.26306E-15
  2006    0.20515E+03   -0.16311E+02   -0.15806E-08   -0.16311E+02    0.11232E+02   -0.97733E-11   -0.15806E-08   -0.97733E-11    0.26243E-15
  2007    0.20517E+03   -0.16472E+02   -0.15456E-08   -0.16472E+02    0.11197E+02   -0.11715E-10   -0.15456E-08   -0.11715E-10    0.26180E-15
  2008    0.20522E+03   -0.16631E+02   -0.15072E-08   -0.16631E+02    0.11161E+02   -0.13739E-10   -0.15072E-08   -0.13739E-10    0.26117E-15
  2009    0.20527E+03   -0.16787E+02   -0.14658E-08   -0.16787E+02    0.11124E+02   -0.15839E-10   -0.14658E-08   -0.15839E-10    0.26054E-15
  2010    0.20532E+03   -0.16940E+02   -0.14215E-08   -0.16940E+02    0.11087E+02   -0.18006E-10   -0.14215E-08   -0.18006E-10    0.25991E-15
  2011    0.20540E+03   -0.17091E+02   -0.13746E-08   -0.17091E+02    0.11047E+02   -0.20235E-10   -0.13746E-08   -0.20235E-10    0.25929E-15
  2012    0.20548E+03   -0.17240E+02   -0.13251E-08   -0.17240E+02    0.11008E+02   -0.22518E-10   -0.13251E-08   -0.22518E-10    0.25866E-15
  2013    0.20556E+03   -0.17386E+02   -0.12733E-08   -0.17386E+02    0.10966E+02   -0.24849E-10   -0.12733E-08   -0.24849E-10    0.25804E-15
  2014    0.20566E+03   -0.17527E+02   -0.12194E-08   -0.17527E+02    0.10925E+02   -0.27218E-10   -0.12194E-08   -0.27218E-10    0.25742E-15
  2015    0.20577E+03   -0.17668E+02   -0.11636E-08   -0.17668E+02    0.10881E+02   -0.29621E-10   -0.11636E-08   -0.29621E-10    0.25680E-15
  2016    0.20590E+03   -0.17805E+02   -0.11060E-08   -0.17805E+02    0.10838E+02   -0.32050E-10   -0.11060E-08   -0.32050E-10    0.25619E-15
  2017    0.20601E+03   -0.17939E+02   -0.10468E-08   -0.17939E+02    0.10793E+02   -0.34497E-10   -0.10468E-08   -0.34497E-10    0.25557E-15
  2018    0.20614E+03   -0.18070E+02   -0.98630E-09   -0.18070E+02    0.10747E+02   -0.36955E-10   -0.98630E-09   -0.36955E-10    0.25496E-15
  2019    0.20628E+03   -0.18196E+02   -0.92460E-09   -0.18196E+02    0.10701E+02   -0.39418E-10   -0.92460E-09   -0.39418E-10    0.25435E-15
  2020    0.20643E+03   -0.18322E+02   -0.86192E-09   -0.18322E+02    0.10653E+02   -0.41879E-10   -0.86192E-09   -0.41879E-10    0.25374E-15
  2021    0.20658E+03   -0.18443E+02   -0.79843E-09   -0.18443E+02    0.10605E+02   -0.44329E-10   -0.79843E-09   -0.44329E-10    0.25313E-15
  2022    0.20674E+03   -0.18561E+02   -0.73432E-09   -0.18561E+02    0.10556E+02   -0.46763E-10   -0.73432E-09   -0.46763E-10    0.25252E-15
  2023    0.20690E+03   -0.18676E+02   -0.66979E-09   -0.18676E+02    0.10506E+02   -0.49173E-10   -0.66979E-09   -0.49173E-10    0.25191E-15
  2024    0.20707E+03   -0.18788E+02   -0.60502E-09   -0.18788E+02    0.10455E+02   -0.51551E-10   -0.60502E-09   -0.51551E-10    0.25131E-15
  2025    0.20724E+03   -0.18896E+02   -0.54021E-09   -0.18896E+02    0.10404E+02   -0.53891E-10   -0.54021E-09   -0.53891E-10    0.25071E-15
  2026    0.20742E+03   -0.19001E+02   -0.47553E-09   -0.19001E+02    0.10352E+02   -0.56187E-10   -0.47553E-09   -0.56187E-10    0.25011E-15
  2027    0.20762E+03   -0.19102E+02   -0.41119E-09   -0.19102E+02    0.10299E+02   -0.58429E-10   -0.41119E-09   -0.58429E-10    0.24951E-15
  2028    0.20780E+03   -0.19200E+02   -0.34736E-09   -0.19200E+02    0.10245E+02   -0.60613E-10   -0.34736E-09   -0.60613E-10    0.24891E-15
  2029    0.20800E+03   -0.19295E+02   -0.28424E-09   -0.19295E+02    0.10191E+02   -0.62729E-10   -0.28424E-09   -0.62729E-10    0.24832E-15
  2030    0.20820E+03   -0.19386E+02   -0.22201E-09   -0.19386E+02    0.10136E+02   -0.64772E-10   -0.22201E-09   -0.64772E-10    0.24772E-15
  2031    0.20839E+03   -0.19474E+02   -0.16087E-09   -0.19474E+02    0.10080E+02   -0.66734E-10   -0.16087E-09   -0.66734E-10    0.24713E-15
  2032    0.20861E+03   -0.19558E+02   -0.10100E-09   -0.19558E+02    0.10024E+02   -0.68609E-10   -0.10100E-09   -0.68609E-10    0.24654E-15
  2033    0.20882E+03   -0.19639E+02   -0.42585E-10   -0.19639E+02    0.99669E+01   -0.70388E-10   -0.42585E-10   -0.70388E-10    0.24595E-15
  2034    0.20904E+03   -0.19716E+02    0.14175E-10   -0.19716E+02    0.99094E+01   -0.72066E-10    0.14175E-10   -0.72066E-10    0.24536E-15
  2035    0.20925E+03   -0.19788E+02    0.69098E-10   -0.19788E+02    0.98513E+01   -0.73634E-10    0.69098E-10   -0.73634E-10    0.24477E-15
  2036    0.20947E+03   -0.19858E+02    0.12199E-09   -0.19858E+02    0.97926E+01   -0.75086E-10    0.12199E-09   -0.75086E-10    0.24419E-15
  2037    0.20970E+03   -0.19924E+02    0.17267E-09   -0.19924E+02    0.97334E+01   -0.76414E-10    0.17267E-09   -0.76414E-10    0.24360E-15
  2038    0.20991E+03   -0.19986E+02    0.22095E-09   -0.19986E+02    0.96735E+01   -0.77612E-10    0.22095E-09   -0.77612E-10    0.24302E-15
  2039    0.21015E+03   -0.20044E+02    0.26663E-09   -0.20044E+02    0.96133E+01   -0.78673E-10    0.26663E-09   -0.78673E-10    0.24244E-15
  2040    0.21038E+03   -0.20098E+02    0.30953E-09   -0.20098E+02    0.95524E+01   -0.79589E-10    0.30953E-09   -0.79589E-10    0.24186E-15
  2041    0.21061E+03   -0.20149E+02    0.34946E-09   -0.20149E+02    0.94910E+01   -0.80353E-10    0.34946E-09   -0.80353E-10    0.24129E-15
  2042    0.21085E+03   -0.20196E+02    0.38624E-09   -0.20196E+02    0.94292E+01   -0.80958E-10    0.38624E-09   -0.80958E-10    0.24071E-15
  2043    0.21108E+03   -0.20238E+02    0.41966E-09   -0.20238E+02    0.93670E+01   -0.81398E-10    0.41966E-09   -0.81398E-10    0.24014E-15
  2044    0.21133E+03   -0.20277E+02    0.44955E-09   -0.20277E+02    0.93042E+01   -0.81664E-10    0.44955E-09   -0.81664E-10    0.23956E-15
  2045    0.21156E+03   -0.20312E+02    0.47571E-09   -0.20312E+02    0.92410E+01   -0.81750E-10    0.47571E-09   -0.81750E-10    0.23899E-15
  2046    0.21181E+03   -0.20344E+02    0.49796E-09   -0.20344E+02    0.91773E+01   -0.81649E-10    0.49796E-09   -0.81649E-10    0.23842E-15
  2047    0.21205E+03   -0.20371E+02    0.51611E-09   -0.20371E+02    0.91133E+01   -0.81354E-10    0.51611E-09   -0.81354E-10    0.23786E-15
  2048    0.21230E+03   -0.20394E+02    0.52997E-09   -0.20394E+02    0.90488E+01   -0.80857E-10    0.52997E-09   -0.80857E-10    0.23729E-15
  2049    0.21254E+03   -0.20414E+02    0.53934E-09   -0.20414E+02    0.89840E+01   -0.80151E-10    0.53934E-09   -0.80151E-10    0.23672E-15
  2050    0.21279E+03   -0.20428E+02    0.54405E-09   -0.20428E+02    0.89188E+01   -0.79230E-10    0.54405E-09   -0.79230E-10    0.23616E-15
  2051    0.21302E+03   -0.20440E+02    0.54397E-09   -0.20440E+02    0.88531E+01   -0.78089E-10    0.54397E-09   -0.78089E-10    0.23560E-15
  2052    0.21327E+03   -0.20447E+02    0.53922E-09   -0.20447E+02    0.87872E+01   -0.76735E-10    0.53922E-09   -0.76735E-10    0.23504E-15
  2053    0.21351E+03   -0.20450E+02    0.53000E-09   -0.20450E+02    0.87210E+01   -0.75177E-10    0.53000E-09   -0.75177E-10    0.23448E-15
  2054    0.21375E+03   -0.20449E+02    0.51651E-09   -0.20449E+02    0.86545E+01   -0.73425E-10    0.51651E-09   -0.73425E-10    0.23392E-15
  2055    0.21399E+03   -0.20445E+02    0.49893E-09   -0.20445E+02    0.85876E+01   -0.71488E-10    0.49893E-09   -0.71488E-10    0.23336E-15
  2056    0.21423E+03   -0.20437E+02    0.47746E-09   -0.20437E+02    0.85206E+01   -0.69375E-10    0.47746E-09   -0.69375E-10    0.23281E-15
  2057    0.21447E+03   -0.20424E+02    0.45229E-09   -0.20424E+02    0.84534E+01   -0.67097E-10    0.45229E-09   -0.67097E-10    0.23226E-15
  2058    0.21471E+03   -0.20409E+02    0.42362E-09   -0.20409E+02    0.83860E+01   -0.64663E-10    0.42362E-09   -0.64663E-10    0.23170E-15
  2059    0.21495E+03   -0.20388E+02    0.39164E-09   -0.20388E+02    0.83185E+01   -0.62081E-10    0.39164E-09   -0.62081E-10    0.23115E-15
  2060    0.21518E+03   -0.20364E+02    0.35654E-09   -0.20364E+02    0.82506E+01   -0.59362E-10    0.35654E-09   -0.59362E-10    0.23060E-15
  2061    0.21542E+03   -0.20337E+02    0.31851E-09   -0.20337E+02    0.81828E+01   -0.56515E-10    0.31851E-09   -0.56515E-10    0.23006E-15
  2062    0.21565E+03   -0.20306E+02    0.27776E-09   -0.20306E+02    0.81150E+01   -0.53550E-10    0.27776E-09   -0.53550E-10    0.22951E-15
  2063    0.21588E+03   -0.20271E+02    0.23446E-09   -0.20271E+02    0.80470E+01   -0.50476E-10    0.23446E-09   -0.50476E-10    0.22897E-15
  2064    0.21610E+03   -0.20232E+02    0.18882E-09   -0.20232E+02    0.79791E+01   -0.47302E-10    0.18882E-09   -0.47302E-10    0.22842E-15
  2065    0.21631E+03   -0.20190E+02    0.14103E-09   -0.20190E+02    0.79111E+01   -0.44038E-10    0.14103E-09   -0.44038E-10    0.22788E-15
  2066    0.21654E+03   -0.20145E+02    0.91282E-10   -0.20145E+02    0.78432E+01   -0.40694E-10    0.91282E-10   -0.40694E-10    0.22734E-15
  2067    0.21675E+03   -0.20096E+02    0.39767E-10   -0.20096E+02    0.77752E+01   -0.37279E-10    0.39767E-10   -0.37279E-10    0.22680E-15
  2068    0.21695E+03   -0.20044E+02   -0.13320E-10   -0.20044E+02    0.77073E+01   -0.33802E-10   -0.13320E-10   -0.33802E-10    0.22626E-15
  2069    0.21716E+03   -0.19988E+02   -0.67786E-10   -0.19988E+02    0.76396E+01   -0.30273E-10   -0.67786E-10   -0.30273E-10    0.22573E-15
  2070    0.21736E+03   -0.19929E+02   -0.12344E-09   -0.19929E+02    0.75719E+01   -0.26701E-10   -0.12344E-09   -0.26701E-10    0.22519E-15
  2071    0.21755E+03   -0.19867E+02   -0.18008E-09   -0.19867E+02    0.75044E+01   -0.23097E-10   -0.18008E-09   -0.23097E-10    0.22466E-15
  2072    0.21774E+03   -0.19801E+02   -0.23753E-09   -0.19801E+02    0.74370E+01   -0.19468E-10   -0.23753E-09   -0.19468E-10    0.22413E-15
  2073    0.21792E+03   -0.19732E+02   -0.29557E-09   -0.19732E+02    0.73698E+01   -0.15826E-10   -0.29557E-09   -0.15826E-10    0.22360E-15
  2074    0.21811E+03   -0.19660E+02   -0.35404E-09   -0.19660E+02    0.73027E+01   -0.12179E-10   -0.35404E-09   -0.12179E-10    0.22307E-15
  2075    0.21828E+03   -0.19584E+02   -0.41272E-09   -0.19584E+02    0.72358E+01   -0.85363E-11   -0.41272E-09   -0.85363E-11    0.22254E-15
  2076    0.21844E+03   -0.19504E+02   -0.47143E-09   -0.19504E+02    0.71692E+01   -0.49082E-11   -0.47143E-09   -0.49082E-11    0.22201E-15
  2077    0.21861E+03   -0.19423E+02   -0.52997E-09   -0.19423E+02    0.71029E+01   -0.13039E-11   -0.52997E-09   -0.13039E-11    0.22149E-15
  2078    0.21877E+03   -0.19337E+02   -0.58815E-09   -0.19337E+02    0.70367E+01    0.22672E-11   -0.58815E-09    0.22672E-11    0.22096E-15
  2079    0.21890E+03   -0.19249E+02   -0.64578E-09   -0.19249E+02    0.69709E+01    0.57955E-11   -0.64578E-09    0.57955E-11    0.22044E-15
  2080    0.21905E+03   -0.19157E+02   -0.70266E-09   -0.19157E+02    0.69054E+01    0.92717E-11   -0.70266E-09    0.92717E-11    0.21992E-15
  2081    0.21919E+03   -0.19063E+02   -0.75860E-09   -0.19063E+02    0.68402E+01    0.12686E-10   -0.75860E-09    0.12686E-10    0.21940E-15
  2082    0.21932E+03   -0.18965E+02   -0.81341E-09   -0.18965E+02    0.67753E+01    0.16029E-10   -0.81341E-09    0.16029E-10    0.21888E-15
  2083    0.21944E+03   -0.18865E+02   -0.86689E-09   -0.18865E+02    0.67107E+01    0.19292E-10   -0.86689E-09    0.19292E-10    0.21836E-15
  2084    0.21955E+03   -0.18762E+02   -0.91886E-09   -0.18762E+02    0.66466E+01    0.22465E-10   -0.91886E-09    0.22465E-10    0.21785E-15
  2085    0.21967E+03   -0.18655E+02   -0.96911E-09   -0.18655E+02    0.65828E+01    0.25538E-10   -0.96911E-09    0.25538E-10    0.21733E-15
  2086    0.21977E+03   -0.18545E+02   -0.10175E-08   -0.18545E+02    0.65194E+01    0.28501E-10   -0.10175E-08    0.28501E-10    0.21682E-15
  2087    0.21987E+03   -0.18433E+02   -0.10637E-08   -0.18433E+02    0.64564E+01    0.31347E-10   -0.10637E-08    0.31347E-10    0.21630E-15
  2088    0.21995E+03   -0.18319E+02   -0.11077E-08   -0.18319E+02    0.63938E+01    0.34064E-10   -0.11077E-08    0.34064E-10    0.21579E-15
  2089    0.22003E+03   -0.18200E+02   -0.11491E-08   -0.18200E+02    0.63317E+01    0.36644E-10   -0.11491E-08    0.36644E-10    0.21528E-15
  2090    0.22010E+03   -0.18080E+02   -0.11879E-08   -0.18080E+02    0.62701E+01    0.39076E-10   -0.11879E-08    0.39076E-10    0.21477E-15
  2091    0.22017E+03   -0.17956E+02   -0.12238E-08   -0.17956E+02    0.62089E+01    0.41353E-10   -0.12238E-08    0.41353E-10    0.21427E-15
  2092    0.22022E+03   -0.17831E+02   -0.12567E-08   -0.17831E+02    0.61481E+01    0.43463E-10   -0.12567E-08    0.43463E-10    0.21376E-15
  2093    0.22026E+03   -0.17700E+02   -0.12863E-08   -0.17700E+02    0.60878E+01    0.45398E-10   -0.12863E-08    0.45398E-10    0.21326E-15
  2094    0.22030E+03   -0.17569E+02   -0.13124E-08   -0.17569E+02    0.60281E+01    0.47148E-10   -0.13124E-08    0.47148E-10    0.21275E-15
  2095    0.22034E+03   -0.17434E+02   -0.13349E-08   -0.17434E+02    0.59688E+01    0.48703E-10   -0.13349E-08    0.48703E-10    0.21225E-15
  2096    0.22036E+03   -0.17298E+02   -0.13536E-08   -0.17298E+02    0.59102E+01    0.50055E-10   -0.13536E-08    0.50055E-10    0.21175E-15
  2097    0.22037E+03   -0.17158E+02   -0.13682E-08   -0.17158E+02    0.58519E+01    0.51193E-10   -0.13682E-08    0.51193E-10    0.21125E-15
  2098    0.22038E+03   -0.17016E+02   -0.13786E-08   -0.17016E+02    0.57943E+01    0.52108E-10   -0.13786E-08    0.52108E-10    0.21075E-15
  2099    0.22037E+03   -0.16871E+02   -0.13846E-08   -0.16871E+02    0.57372E+01    0.52791E-10   -0.13846E-08    0.52791E-10    0.21025E-15
  2100    0.22036E+03   -0.16724E+02   -0.13860E-08   -0.16724E+02    0.56808E+01    0.53232E-10   -0.13860E-08    0.53232E-10    0.20976E-15
  2101    0.22034E+03   -0.16574E+02   -0.13826E-08   -0.16574E+02    0.56248E+01    0.53425E-10   -0.13826E-08    0.53425E-10    0.20926E-15
  2102    0.22031E+03   -0.16422E+02   -0.13746E-08   -0.16422E+02    0.55695E+01    0.53375E-10   -0.13746E-08    0.53375E-10    0.20877E-15
  2103    0.22026E+03   -0.16267E+02   -0.13621E-08   -0.16267E+02    0.55147E+01    0.53090E-10   -0.13621E-08    0.53090E-10    0.20828E-15
  2104    0.22022E+03   -0.16110E+02   -0.13453E-08   -0.16110E+02    0.54607E+01    0.52578E-10   -0.13453E-08    0.52578E-10    0.20778E-15
  2105    0.22015E+03   -0.15951E+02   -0.13244E-08   -0.15951E+02    0.54071E+01    0.51848E-10   -0.13244E-08    0.51848E-10    0.20729E-15
  2106    0.22008E+03   -0.15790E+02   -0.12995E-08   -0.15790E+02    0.53544E+01    0.50907E-10   -0.12995E-08    0.50907E-10    0.20681E-15
  2107    0.22000E+03   -0.15626E+02   -0.12708E-08   -0.15626E+02    0.53023E+01    0.49764E-10   -0.12708E-08    0.49764E-10    0.20632E-15
  2108    0.21991E+03   -0.15461E+02   -0.12384E-08   -0.15461E+02    0.52509E+01    0.48428E-10   -0.12384E-08    0.48428E-10    0.20583E-15
