#    L    TT             EE             TE             PP             TP          
   322    0.32512E+04    0.12735E+02    0.11553E+03    0.13793E+07    0.80764E+03
   323    0.32190E+04    0.12917E+02    0.11507E+03    0.13740E+07    0.79990E+03
   324    0.31869E+04    0.13100E+02    0.11456E+03    0.13686E+07    0.79222E+03
   325    0.31551E+04    0.13280E+02    0.11403E+03    0.13633E+07    0.78461E+03
   326    0.31233E+04    0.13462E+02    0.11344E+03    0.13580E+07    0.77705E+03
   327    0.30918E+04    0.13643E+02    0.11283E+03    0.13527E+07    0.76956E+03
   328    0.30604E+04    0.13822E+02    0.11219E+03    0.13475E+07    0.76212E+03
   329    0.30292E+04    0.14002E+02    0.11151E+03    0.13423E+07    0.75475E+03
   330    0.29982E+04    0.14180E+02    0.11079E+03    0.13371E+07    0.74744E+03
   331    0.29675E+04    0.14357E+02    0.11003E+03    0.13320E+07    0.74018E+03
   332    0.29370E+04    0.14535E+02    0.10925E+03    0.13269E+07    0.73299E+03
   333    0.29066E+04    0.14711E+02    0.10844E+03    0.13218E+07    0.72586E+03
   334    0.28766E+04    0.14886E+02    0.10758E+03    0.13167E+07    0.71879E+03
   335    0.28466E+04    0.15060E+02    0.10669E+03    0.13117E+07    0.71179E+03
   336    0.28170E+04    0.15232E+02    0.10577E+03    0.13067E+07    0.70484E+03
   337    0.27877E+04    0.15404E+02    0.10480E+03    0.13017E+07    0.69795E+03
   338    0.27585E+04    0.15574E+02    0.10382E+03    0.12968E+07    0.69113E+03
   339    0.27298E+04    0.15744E+02    0.10279E+03    0.12919E+07    0.68437E+03
   340    0.27012E+04    0.15911E+02    0.10175E+03    0.12870E+07    0.67767E+03
   341    0.26729E+04    0.16077E+02    0.10066E+03    0.12821E+07    0.67103E+03
   342    0.26449E+04    0.16243E+02    0.99535E+02    0.12773E+07    0.66445E+03
   343    0.26172E+04    0.16405E+02    0.98385E+02    0.12724E+07    0.65793E+03
   344    0.25898E+04    0.16567E+02    0.97205E+02    0.12676E+07    0.65148E+03
   345    0.25627E+04    0.16726E+02    0.95995E+02    0.12629E+07    0.64508E+03
   346    0.25359E+04    0.16884E+02    0.94763E+02    0.12581E+07    0.63875E+03
   347    0.25094E+04    0.17040E+02    0.93494E+02    0.12534E+07    0.63248E+03
   348    0.24833E+04    0.17194E+02    0.92195E+02    0.12487E+07    0.62627E+03
   349    0.24575E+04    0.17346E+02    0.90866E+02    0.12441E+07    0.62013E+03
   350    0.24320E+04    0.17495E+02    0.89515E+02    0.12394E+07    0.61404E+03
   351    0.24070E+04    0.17643E+02    0.88135E+02    0.12348E+07    0.60802E+03
   352    0.23822E+04    0.17789E+02    0.86724E+02    0.12302E+07    0.60206E+03
   353    0.23578E+04    0.17932E+02    0.85298E+02    0.12256E+07    0.59616E+03
   354    0.23337E+04    0.18073E+02    0.83835E+02    0.12211E+07    0.59031E+03
   355    0.23100E+04    0.18211E+02    0.82350E+02    0.12165E+07    0.58452E+03
   356    0.22867E+04    0.18348E+02    0.80849E+02    0.12120E+07    0.57879E+03
   357    0.22637E+04    0.18481E+02    0.79319E+02    0.12075E+07    0.57310E+03
   358    0.22412E+04    0.18611E+02    0.77773E+02    0.12031E+07    0.56747E+03
   359    0.22189E+04    0.18739E+02    0.76198E+02    0.11986E+07    0.56189E+03
   360    0.21971E+04    0.18865E+02    0.74604E+02    0.11942E+07    0.55636E+03
   361    0.21757E+04    0.18988E+02    0.72986E+02    0.11898E+07    0.55087E+03
   362    0.21547E+04    0.19108E+02    0.71348E+02    0.11855E+07    0.54543E+03
   363    0.21340E+04    0.19226E+02    0.69692E+02    0.11811E+07    0.54003E+03
   364    0.21138E+04    0.19340E+02    0.68013E+02    0.11768E+07    0.53468E+03
   365    0.20940E+04    0.19451E+02    0.66319E+02    0.11725E+07    0.52936E+03
   366    0.20746E+04    0.19560E+02    0.64606E+02    0.11682E+07    0.52409E+03
   367    0.20556E+04    0.19664E+02    0.62876E+02    0.11639E+07    0.51885E+03
   368    0.20369E+04    0.19766E+02    0.61131E+02    0.11597E+07    0.51364E+03
   369    0.20188E+04    0.19865E+02    0.59369E+02    0.11555E+07    0.50847E+03
   370    0.20010E+04    0.19961E+02    0.57594E+02    0.11513E+07    0.50334E+03
   371    0.19837E+04    0.20053E+02    0.55803E+02    0.11471E+07    0.49823E+03
   372    0.19667E+04    0.20142E+02    0.54000E+02    0.11429E+07    0.49316E+03
   373    0.19502E+04    0.20227E+02    0.52182E+02    0.11388E+07    0.48811E+03
   374    0.19342E+04    0.20310E+02    0.50354E+02    0.11347E+07    0.48309E+03
   375    0.19185E+04    0.20389E+02    0.48515E+02    0.11306E+07    0.47809E+03
   376    0.19033E+04    0.20465E+02    0.46664E+02    0.11265E+07    0.47312E+03
   377    0.18886E+04    0.20537E+02    0.44806E+02    0.11224E+07    0.46817E+03
   378    0.18742E+04    0.20605E+02    0.42937E+02    0.11184E+07    0.46324E+03
   379    0.18602E+04    0.20671E+02    0.41061E+02    0.11144E+07    0.45833E+03
   380    0.18468E+04    0.20733E+02    0.39176E+02    0.11104E+07    0.45344E+03
   381    0.18338E+04    0.20789E+02    0.37285E+02    0.11064E+07    0.44856E+03
   382    0.18211E+04    0.20843E+02    0.35390E+02    0.11024E+07    0.44369E+03
   383    0.18089E+04    0.20893E+02    0.33487E+02    0.10985E+07    0.43884E+03
   384    0.17972E+04    0.20939E+02    0.31582E+02    0.10945E+07    0.43400E+03
   385    0.17858E+04    0.20983E+02    0.29672E+02    0.10906E+07    0.42917E+03
   386    0.17750E+04    0.21022E+02    0.27760E+02    0.10867E+07    0.42435E+03
   387    0.17645E+04    0.21057E+02    0.25845E+02    0.10829E+07    0.41954E+03
   388    0.17545E+04    0.21088E+02    0.23930E+02    0.10790E+07    0.41472E+03
   389    0.17449E+04    0.21113E+02    0.22014E+02    0.10752E+07    0.40992E+03
   390    0.17357E+04    0.21138E+02    0.20099E+02    0.10714E+07    0.40511E+03
   391    0.17270E+04    0.21158E+02    0.18184E+02    0.10676E+07    0.40031E+03
   392    0.17186E+04    0.21175E+02    0.16272E+02    0.10638E+07    0.39550E+03
   393    0.17108E+04    0.21188E+02    0.14362E+02    0.10600E+07    0.39069E+03
   394    0.17033E+04    0.21197E+02    0.12456E+02    0.10563E+07    0.38588E+03
   395    0.16962E+04    0.21201E+02    0.10553E+02    0.10526E+07    0.38106E+03
   396    0.16896E+04    0.21202E+02    0.86565E+01    0.10489E+07    0.37623E+03
   397    0.16834E+04    0.21199E+02    0.67648E+01    0.10452E+07    0.37140E+03
   398    0.16776E+04    0.21192E+02    0.48793E+01    0.10415E+07    0.36655E+03
   399    0.16722E+04    0.21181E+02    0.30010E+01    0.10378E+07    0.36169E+03
   400    0.16672E+04    0.21167E+02    0.11306E+01    0.10342E+07    0.35682E+03
   401    0.16626E+04    0.21148E+02   -0.73116E+00    0.10306E+07    0.35193E+03
   402    0.16585E+04    0.21125E+02   -0.25835E+01    0.10270E+07    0.34703E+03
   403    0.16547E+04    0.21099E+02   -0.44257E+01    0.10234E+07    0.34212E+03
   404    0.16513E+04    0.21069E+02   -0.62562E+01    0.10198E+07    0.33720E+03
   405    0.16484E+04    0.21034E+02   -0.80760E+01    0.10162E+07    0.33227E+03
   406    0.16457E+04    0.20996E+02   -0.98827E+01    0.10127E+07    0.32734E+03
   407    0.16435E+04    0.20954E+02   -0.11678E+02    0.10092E+07    0.32240E+03
   408    0.16417E+04    0.20909E+02   -0.13457E+02    0.10057E+07    0.31746E+03
   409    0.16403E+04    0.20860E+02   -0.15222E+02    0.10022E+07    0.31251E+03
   410    0.16392E+04    0.20806E+02   -0.16973E+02    0.99868E+06    0.30757E+03
   411    0.16386E+04    0.20750E+02   -0.18707E+02    0.99521E+06    0.30263E+03
   412    0.16382E+04    0.20689E+02   -0.20425E+02    0.99176E+06    0.29770E+03
   413    0.16383E+04    0.20625E+02   -0.22125E+02    0.98833E+06    0.29277E+03
   414    0.16386E+04    0.20558E+02   -0.23808E+02    0.98491E+06    0.28785E+03
   415    0.16394E+04    0.20487E+02   -0.25471E+02    0.98151E+06    0.28294E+03
   416    0.16405E+04    0.20412E+02   -0.27116E+02    0.97812E+06    0.27804E+03
   417    0.16419E+04    0.20334E+02   -0.28742E+02    0.97475E+06    0.27315E+03
   418    0.16436E+04    0.20251E+02   -0.30345E+02    0.97140E+06    0.26828E+03
   419    0.16457E+04    0.20166E+02   -0.31928E+02    0.96806E+06    0.26342E+03
   420    0.16482E+04    0.20078E+02   -0.33489E+02    0.96473E+06    0.25859E+03
   421    0.16510E+04    0.19986E+02   -0.35028E+02    0.96142E+06    0.25377E+03
   422    0.16541E+04    0.19890E+02   -0.36544E+02    0.95812E+06    0.24898E+03
   423    0.16574E+04    0.19791E+02   -0.38036E+02    0.95484E+06    0.24421E+03
   424    0.16610E+04    0.19688E+02   -0.39505E+02    0.95158E+06    0.23946E+03
   425    0.16651E+04    0.19582E+02   -0.40948E+02    0.94832E+06    0.23475E+03
   426    0.16694E+04    0.19474E+02   -0.42366E+02    0.94509E+06    0.23006E+03
   427    0.16739E+04    0.19362E+02   -0.43760E+02    0.94187E+06    0.22540E+03
   428    0.16788E+04    0.19247E+02   -0.45126E+02    0.93866E+06    0.22078E+03
   429    0.16838E+04    0.19129E+02   -0.46465E+02    0.93547E+06    0.21619E+03
   430    0.16893E+04    0.19009E+02   -0.47778E+02    0.93229E+06    0.21164E+03
   431    0.16949E+04    0.18885E+02   -0.49063E+02    0.92912E+06    0.20712E+03
   432    0.17008E+04    0.18758E+02   -0.50321E+02    0.92597E+06    0.20265E+03
   433    0.17070E+04    0.18629E+02   -0.51548E+02    0.92284E+06    0.19822E+03
   434    0.17133E+04    0.18497E+02   -0.52748E+02    0.91971E+06    0.19383E+03
   435    0.17199E+04    0.18363E+02   -0.53919E+02    0.91661E+06    0.18948E+03
   436    0.17268E+04    0.18226E+02   -0.55060E+02    0.91351E+06    0.18518E+03
   437    0.17340E+04    0.18087E+02   -0.56171E+02    0.91043E+06    0.18094E+03
   438    0.17412E+04    0.17944E+02   -0.57250E+02    0.90737E+06    0.17674E+03
   439    0.17488E+04    0.17801E+02   -0.58300E+02    0.90431E+06    0.17259E+03
   440    0.17566E+04    0.17654E+02   -0.59318E+02    0.90127E+06    0.16850E+03
   441    0.17646E+04    0.17505E+02   -0.60305E+02    0.89825E+06    0.16446E+03
   442    0.17726E+04    0.17354E+02   -0.61260E+02    0.89524E+06    0.16048E+03
   443    0.17810E+04    0.17201E+02   -0.62183E+02    0.89224E+06    0.15657E+03
   444    0.17895E+04    0.17047E+02   -0.63073E+02    0.88925E+06    0.15271E+03
   445    0.17982E+04    0.16889E+02   -0.63930E+02    0.88628E+06    0.14891E+03
   446    0.18069E+04    0.16730E+02   -0.64754E+02    0.88332E+06    0.14518E+03
   447    0.18159E+04    0.16570E+02   -0.65546E+02    0.88037E+06    0.14152E+03
   448    0.18250E+04    0.16408E+02   -0.66304E+02    0.87744E+06    0.13792E+03
   449    0.18343E+04    0.16244E+02   -0.67028E+02    0.87452E+06    0.13440E+03
   450    0.18438E+04    0.16079E+02   -0.67719E+02    0.87162E+06    0.13094E+03
   451    0.18533E+04    0.15912E+02   -0.68376E+02    0.86872E+06    0.12756E+03
   452    0.18630E+04    0.15745E+02   -0.69000E+02    0.86584E+06    0.12425E+03
   453    0.18729E+04    0.15576E+02   -0.69590E+02    0.86297E+06    0.12102E+03
   454    0.18827E+04    0.15406E+02   -0.70146E+02    0.86012E+06    0.11785E+03
   455    0.18927E+04    0.15235E+02   -0.70669E+02    0.85727E+06    0.11476E+03
   456    0.19029E+04    0.15062E+02   -0.71151E+02    0.85444E+06    0.11173E+03
   457    0.19130E+04    0.14889E+02   -0.71608E+02    0.85162E+06    0.10877E+03
   458    0.19233E+04    0.14715E+02   -0.72020E+02    0.84882E+06    0.10588E+03
   459    0.19337E+04    0.14542E+02   -0.72403E+02    0.84602E+06    0.10306E+03
   460    0.19442E+04    0.14366E+02   -0.72751E+02    0.84324E+06    0.10030E+03
   461    0.19547E+04    0.14191E+02   -0.73065E+02    0.84047E+06    0.97609E+02
   462    0.19652E+04    0.14014E+02   -0.73339E+02    0.83772E+06    0.94980E+02
   463    0.19758E+04    0.13838E+02   -0.73590E+02    0.83497E+06    0.92415E+02
   464    0.19864E+04    0.13662E+02   -0.73791E+02    0.83224E+06    0.89911E+02
   465    0.19970E+04    0.13486E+02   -0.73969E+02    0.82952E+06    0.87469E+02
   466    0.20076E+04    0.13309E+02   -0.74103E+02    0.82681E+06    0.85088E+02
   467    0.20184E+04    0.13133E+02   -0.74208E+02    0.82411E+06    0.82766E+02
   468    0.20291E+04    0.12957E+02   -0.74277E+02    0.82143E+06    0.80503E+02
   469    0.20398E+04    0.12780E+02   -0.74315E+02    0.81876E+06    0.78298E+02
   470    0.20506E+04    0.12605E+02   -0.74317E+02    0.81609E+06    0.76150E+02
   471    0.20612E+04    0.12431E+02   -0.74282E+02    0.81344E+06    0.74058E+02
   472    0.20719E+04    0.12256E+02   -0.74218E+02    0.81080E+06    0.72022E+02
   473    0.20826E+04    0.12082E+02   -0.74117E+02    0.80818E+06    0.70040E+02
   474    0.20933E+04    0.11910E+02   -0.73986E+02    0.80556E+06    0.68111E+02
   475    0.21040E+04    0.11737E+02   -0.73818E+02    0.80296E+06    0.66236E+02
   476    0.21145E+04    0.11567E+02   -0.73615E+02    0.80037E+06    0.64412E+02
   477    0.21250E+04    0.11397E+02   -0.73388E+02    0.79778E+06    0.62639E+02
   478    0.21355E+04    0.11227E+02   -0.73116E+02    0.79521E+06    0.60917E+02
   479    0.21460E+04    0.11060E+02   -0.72825E+02    0.79265E+06    0.59244E+02
   480    0.21563E+04    0.10894E+02   -0.72495E+02    0.79011E+06    0.57619E+02
   481    0.21666E+04    0.10729E+02   -0.72130E+02    0.78757E+06    0.56041E+02
   482    0.21770E+04    0.10566E+02   -0.71737E+02    0.78504E+06    0.54511E+02
   483    0.21871E+04    0.10405E+02   -0.71316E+02    0.78253E+06    0.53026E+02
   484    0.21971E+04    0.10245E+02   -0.70862E+02    0.78002E+06    0.51586E+02
   485    0.22071E+04    0.10087E+02   -0.70377E+02    0.77753E+06    0.50190E+02
   486    0.22170E+04    0.99316E+01   -0.69863E+02    0.77505E+06    0.48837E+02
   487    0.22268E+04    0.97782E+01   -0.69320E+02    0.77257E+06    0.47527E+02
   488    0.22365E+04    0.96260E+01   -0.68746E+02    0.77011E+06    0.46258E+02
   489    0.22460E+04    0.94765E+01   -0.68144E+02    0.76766E+06    0.45030E+02
   490    0.22556E+04    0.93298E+01   -0.67513E+02    0.76522E+06    0.43841E+02
   491    0.22648E+04    0.91851E+01   -0.66855E+02    0.76279E+06    0.42692E+02
   492    0.22740E+04    0.90432E+01   -0.66170E+02    0.76037E+06    0.41580E+02
   493    0.22831E+04    0.89025E+01   -0.65456E+02    0.75796E+06    0.40506E+02
   494    0.22921E+04    0.87660E+01   -0.64717E+02    0.75556E+06    0.39467E+02
   495    0.23009E+04    0.86315E+01   -0.63952E+02    0.75317E+06    0.38465E+02
   496    0.23095E+04    0.85004E+01   -0.63161E+02    0.75079E+06    0.37496E+02
   497    0.23179E+04    0.83721E+01   -0.62345E+02    0.74842E+06    0.36562E+02
   498    0.23263E+04    0.82458E+01   -0.61506E+02    0.74606E+06    0.35660E+02
   499    0.23346E+04    0.81237E+01   -0.60640E+02    0.74372E+06    0.34790E+02
   500    0.23426E+04    0.80035E+01   -0.59754E+02    0.74138E+06    0.33951E+02
   501    0.23504E+04    0.78875E+01   -0.58844E+02    0.73905E+06    0.33142E+02
   502    0.23582E+04    0.77750E+01   -0.57911E+02    0.73673E+06    0.32364E+02
   503    0.23657E+04    0.76652E+01   -0.56957E+02    0.73442E+06    0.31615E+02
   504    0.23730E+04    0.75589E+01   -0.55981E+02    0.73212E+06    0.30895E+02
   505    0.23803E+04    0.74568E+01   -0.54986E+02    0.72983E+06    0.30204E+02
   506    0.23872E+04    0.73583E+01   -0.53970E+02    0.72755E+06    0.29543E+02
   507    0.23941E+04    0.72631E+01   -0.52935E+02    0.72528E+06    0.28909E+02
   508    0.24007E+04    0.71723E+01   -0.51881E+02    0.72301E+06    0.28304E+02
   509    0.24071E+04    0.70848E+01   -0.50810E+02    0.72076E+06    0.27727E+02
   510    0.24133E+04    0.70015E+01   -0.49722E+02    0.71852E+06    0.27178E+02
   511    0.24194E+04    0.69219E+01   -0.48617E+02    0.71629E+06    0.26656E+02
   512    0.24252E+04    0.68466E+01   -0.47495E+02    0.71406E+06    0.26161E+02
   513    0.24308E+04    0.67752E+01   -0.46360E+02    0.71185E+06    0.25693E+02
   514    0.24363E+04    0.67082E+01   -0.45210E+02    0.70964E+06    0.25251E+02
   515    0.24415E+04    0.66454E+01   -0.44045E+02    0.70745E+06    0.24836E+02
   516    0.24465E+04    0.65869E+01   -0.42867E+02    0.70526E+06    0.24447E+02
   517    0.24512E+04    0.65329E+01   -0.41677E+02    0.70308E+06    0.24084E+02
   518    0.24558E+04    0.64832E+01   -0.40476E+02    0.70091E+06    0.23746E+02
   519    0.24603E+04    0.64380E+01   -0.39262E+02    0.69875E+06    0.23433E+02
   520    0.24644E+04    0.63973E+01   -0.38038E+02    0.69660E+06    0.23145E+02
   521    0.24683E+04    0.63612E+01   -0.36806E+02    0.69446E+06    0.22882E+02
   522    0.24719E+04    0.63298E+01   -0.35564E+02    0.69233E+06    0.22643E+02
   523    0.24754E+04    0.63031E+01   -0.34313E+02    0.69021E+06    0.22428E+02
   524    0.24787E+04    0.62809E+01   -0.33056E+02    0.68809E+06    0.22237E+02
   525    0.24816E+04    0.62636E+01   -0.31790E+02    0.68599E+06    0.22069E+02
   526    0.24844E+04    0.62511E+01   -0.30519E+02    0.68389E+06    0.21925E+02
   527    0.24871E+04    0.62433E+01   -0.29243E+02    0.68180E+06    0.21803E+02
   528    0.24894E+04    0.62403E+01   -0.27963E+02    0.67972E+06    0.21704E+02
   529    0.24915E+04    0.62424E+01   -0.26678E+02    0.67765E+06    0.21628E+02
   530    0.24934E+04    0.62494E+01   -0.25391E+02    0.67559E+06    0.21573E+02
   531    0.24952E+04    0.62612E+01   -0.24100E+02    0.67354E+06    0.21541E+02
   532    0.24966E+04    0.62781E+01   -0.22808E+02    0.67150E+06    0.21530E+02
   533    0.24977E+04    0.62999E+01   -0.21515E+02    0.66946E+06    0.21540E+02
   534    0.24987E+04    0.63267E+01   -0.20222E+02    0.66743E+06    0.21571E+02
   535    0.24994E+04    0.63587E+01   -0.18930E+02    0.66541E+06    0.21623E+02
   536    0.24999E+04    0.63956E+01   -0.17639E+02    0.66340E+06    0.21696E+02
   537    0.25003E+04    0.64376E+01   -0.16349E+02    0.66140E+06    0.21788E+02
   538    0.25003E+04    0.64847E+01   -0.15063E+02    0.65941E+06    0.21901E+02
   539    0.25001E+04    0.65367E+01   -0.13779E+02    0.65742E+06    0.22033E+02
   540    0.24997E+04    0.65941E+01   -0.12501E+02    0.65545E+06    0.22184E+02
   541    0.24991E+04    0.66564E+01   -0.11226E+02    0.65348E+06    0.22354E+02
   542    0.24982E+04    0.67238E+01   -0.99576E+01    0.65152E+06    0.22544E+02
   543    0.24971E+04    0.67964E+01   -0.86953E+01    0.64957E+06    0.22751E+02
   544    0.24959E+04    0.68740E+01   -0.74399E+01    0.64762E+06    0.22977E+02
   545    0.24943E+04    0.69568E+01   -0.61919E+01    0.64569E+06    0.23221E+02
   546    0.24926E+04    0.70443E+01   -0.49524E+01    0.64376E+06    0.23482E+02
   547    0.24906E+04    0.71369E+01   -0.37217E+01    0.64184E+06    0.23761E+02
   548    0.24884E+04    0.72346E+01   -0.25007E+01    0.63993E+06    0.24056E+02
   549    0.24860E+04    0.73373E+01   -0.12901E+01    0.63802E+06    0.24369E+02
   550    0.24834E+04    0.74452E+01   -0.90585E-01    0.63613E+06    0.24698E+02
